Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1624235230, 2021, 6, 21, 0, 27, 10, volt, 0.24
pyran, 1624235240, 2021, 6, 21, 0, 27, 20, bits, 31
pyran, 1624235240, 2021, 6, 21, 0, 27, 20, volt, 0.24
pyran, 1624235250, 2021, 6, 21, 0, 27, 30, bits, 31
pyran, 1624235250, 2021, 6, 21, 0, 27, 30, volt, 0.24
pyran, 1624235260, 2021, 6, 21, 0, 27, 40, bits, 31
pyran, 1624235260, 2021, 6, 21, 0, 27, 40, volt, 0.24
pyran, 1624235270, 2021, 6, 21, 0, 27, 50, bits, 31
pyran, 1624235270, 2021, 6, 21, 0, 27, 50, volt, 0.24
pyran, 1624235280, 2021, 6, 21, 0, 28, 0, bits, 31
pyran, 1624235280, 2021, 6, 21, 0, 28, 0, volt, 0.24
pyran, 1624235290, 2021, 6, 21, 0, 28, 10, bits, 32
pyran, 1624235290, 2021, 6, 21, 0, 28, 10, volt, 0.25
pyran, 1624235300, 2021, 6, 21, 0, 28, 20, bits, 32
pyran, 1624235300, 2021, 6, 21, 0, 28, 20, volt, 0.25
pyran, 1624235310, 2021, 6, 21, 0, 28, 30, bits, 32
pyran, 1624235310, 2021, 6, 21, 0, 28, 30, volt, 0.25
pyran, 1624235320, 2021, 6, 21, 0, 28, 40, bits, 32
pyran, 1624235320, 2021, 6, 21, 0, 28, 40, volt, 0.25
pyran, 1624235330, 2021, 6, 21, 0, 28, 50, bits, 32
pyran, 1624235330, 2021, 6, 21, 0, 28, 50, volt, 0.25
pyran, 1624235340, 2021, 6, 21, 0, 29, 0, bits, 32
pyran, 1624235340, 2021, 6, 21, 0, 29, 0, volt, 0.25
pyran, 1624235350, 2021, 6, 21, 0, 29, 10, bits, 32
pyran, 1624235350, 2021, 6, 21, 0, 29, 10, volt, 0.25
pyran, 1624235360, 2021, 6, 21, 0, 29, 20, bits, 32
pyran, 1624235360, 2021, 6, 21, 0, 29, 20, volt, 0.25
pyran, 1624235370, 2021, 6, 21, 0, 29, 30, bits, 32
pyran, 1624235370, 2021, 6, 21, 0, 29, 30, volt, 0.25
pyran, 1624235440, 2021, 6, 21, 0, 30, 40, bits, 33
pyran, 1624235440, 2021, 6, 21, 0, 30, 40, volt, 0.26
pyran, 1624235450, 2021, 6, 21, 0, 30, 50, bits, 34
pyran, 1624235450, 2021, 6, 21, 0, 30, 50, volt, 0.27
pyran, 1624235460, 2021, 6, 21, 0, 31, 0, bits, 35
pyran, 1624235460, 2021, 6, 21, 0, 31, 0, volt, 0.27
pyran, 1624235470, 2021, 6, 21, 0, 31, 10, bits, 36
pyran, 1624235470, 2021, 6, 21, 0, 31, 10, volt, 0.28
pyran, 1624235480, 2021, 6, 21, 0, 31, 20, bits, 36
pyran, 1624235480, 2021, 6, 21, 0, 31, 20, volt, 0.28
pyran, 1624235490, 2021, 6, 21, 0, 31, 30, bits, 37
pyran, 1624235490, 2021, 6, 21, 0, 31, 30, volt, 0.29
pyran, 1624235500, 2021, 6, 21, 0, 31, 40, bits, 38
pyran, 1624235500, 2021, 6, 21, 0, 31, 40, volt, 0.30
