Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1625490570, 2021, 7, 5, 13, 9, 30, bits, 6
pyran, 1625490570, 2021, 7, 5, 13, 9, 30, volt, 0.05
board, 1625490570, 2021, 7, 5, 13, 9, 30, temp, 9.75
pyran, 1625490580, 2021, 7, 5, 13, 9, 40, bits, 6
pyran, 1625490580, 2021, 7, 5, 13, 9, 40, volt, 0.05
board, 1625490580, 2021, 7, 5, 13, 9, 40, temp, 9.75
pyran, 1625490590, 2021, 7, 5, 13, 9, 50, bits, 6
pyran, 1625490590, 2021, 7, 5, 13, 9, 50, volt, 0.05
board, 1625490590, 2021, 7, 5, 13, 9, 50, temp, 9.75
pyran, 1625490600, 2021, 7, 5, 13, 10, 0, bits, 6
pyran, 1625490600, 2021, 7, 5, 13, 10, 0, volt, 0.05
board, 1625490600, 2021, 7, 5, 13, 10, 0, temp, 9.75
pyran, 1625490610, 2021, 7, 5, 13, 10, 10, bits, 6
pyran, 1625490610, 2021, 7, 5, 13, 10, 10, volt, 0.05
board, 1625490610, 2021, 7, 5, 13, 10, 10, temp, 9.75
pyran, 1625490620, 2021, 7, 5, 13, 10, 20, bits, 6
pyran, 1625490620, 2021, 7, 5, 13, 10, 20, volt, 0.05
board, 1625490620, 2021, 7, 5, 13, 10, 20, temp, 9.75
pyran, 1625490630, 2021, 7, 5, 13, 10, 30, bits, 6
pyran, 1625490630, 2021, 7, 5, 13, 10, 30, volt, 0.05
board, 1625490630, 2021, 7, 5, 13, 10, 30, temp, 9.75
pyran, 1625490640, 2021, 7, 5, 13, 10, 40, bits, 6
pyran, 1625490640, 2021, 7, 5, 13, 10, 40, volt, 0.05
board, 1625490640, 2021, 7, 5, 13, 10, 40, temp, 10.00
pyran, 1625490650, 2021, 7, 5, 13, 10, 50, bits, 6
pyran, 1625490650, 2021, 7, 5, 13, 10, 50, volt, 0.05
board, 1625490650, 2021, 7, 5, 13, 10, 50, temp, 10.00
pyran, 1625490660, 2021, 7, 5, 13, 11, 0, bits, 6
pyran, 1625490660, 2021, 7, 5, 13, 11, 0, volt, 0.05
board, 1625490660, 2021, 7, 5, 13, 11, 0, temp, 10.00
pyran, 1625490670, 2021, 7, 5, 13, 11, 10, bits, 6
pyran, 1625490670, 2021, 7, 5, 13, 11, 10, volt, 0.05
board, 1625490670, 2021, 7, 5, 13, 11, 10, temp, 9.75
pyran, 1625490680, 2021, 7, 5, 13, 11, 20, bits, 6
pyran, 1625490680, 2021, 7, 5, 13, 11, 20, volt, 0.05
board, 1625490680, 2021, 7, 5, 13, 11, 20, temp, 9.75
pyran, 1625490690, 2021, 7, 5, 13, 11, 30, bits, 6
pyran, 1625490690, 2021, 7, 5, 13, 11, 30, volt, 0.05
board, 1625490690, 2021, 7, 5, 13, 11, 30, temp, 10.00
pyran, 1625490700, 2021, 7, 5, 13, 11, 40, bits, 6
pyran, 1625490700, 2021, 7, 5, 13, 11, 40, volt, 0.05
board, 1625490700, 2021, 7, 5, 13, 11, 40, temp, 9.75
pyran, 1625490710, 2021, 7, 5, 13, 11, 50, bits, 6
pyran, 1625490710, 2021, 7, 5, 13, 11, 50, volt, 0.05
board, 1625490710, 2021, 7, 5, 13, 11, 50, temp, 10.00
pyran, 1625490720, 2021, 7, 5, 13, 12, 0, bits, 6
pyran, 1625490720, 2021, 7, 5, 13, 12, 0, volt, 0.05
board, 1625490720, 2021, 7, 5, 13, 12, 0, temp, 9.75
pyran, 1625490730, 2021, 7, 5, 13, 12, 10, bits, 6
pyran, 1625490730, 2021, 7, 5, 13, 12, 10, volt, 0.05
board, 1625490730, 2021, 7, 5, 13, 12, 10, temp, 10.00
pyran, 1625490740, 2021, 7, 5, 13, 12, 20, bits, 6
pyran, 1625490740, 2021, 7, 5, 13, 12, 20, volt, 0.05
board, 1625490740, 2021, 7, 5, 13, 12, 20, temp, 10.00
pyran, 1625490750, 2021, 7, 5, 13, 12, 30, bits, 6
pyran, 1625490750, 2021, 7, 5, 13, 12, 30, volt, 0.05
board, 1625490750, 2021, 7, 5, 13, 12, 30, temp, 9.75
pyran, 1625490760, 2021, 7, 5, 13, 12, 40, bits, 6
pyran, 1625490760, 2021, 7, 5, 13, 12, 40, volt, 0.05
board, 1625490760, 2021, 7, 5, 13, 12, 40, temp, 10.00
pyran, 1625490770, 2021, 7, 5, 13, 12, 50, bits, 6
pyran, 1625490770, 2021, 7, 5, 13, 12, 50, volt, 0.05
board, 1625490770, 2021, 7, 5, 13, 12, 50, temp, 9.75
pyran, 1625490780, 2021, 7, 5, 13, 13, 0, bits, 6
pyran, 1625490780, 2021, 7, 5, 13, 13, 0, volt, 0.05
board, 1625490780, 2021, 7, 5, 13, 13, 0, temp, 10.00
pyran, 1625490790, 2021, 7, 5, 13, 13, 10, bits, 6
pyran, 1625490790, 2021, 7, 5, 13, 13, 10, volt, 0.05
board, 1625490790, 2021, 7, 5, 13, 13, 10, temp, 10.00
pyran, 1625490800, 2021, 7, 5, 13, 13, 20, bits, 6
pyran, 1625490800, 2021, 7, 5, 13, 13, 20, volt, 0.05
board, 1625490800, 2021, 7, 5, 13, 13, 20, temp, 10.00
pyran, 1625490810, 2021, 7, 5, 13, 13, 30, bits, 7
pyran, 1625490810, 2021, 7, 5, 13, 13, 30, volt, 0.05
board, 1625490810, 2021, 7, 5, 13, 13, 30, temp, 10.00
pyran, 1625490820, 2021, 7, 5, 13, 13, 40, bits, 6
pyran, 1625490820, 2021, 7, 5, 13, 13, 40, volt, 0.05
board, 1625490820, 2021, 7, 5, 13, 13, 40, temp, 10.00
pyran, 1625490830, 2021, 7, 5, 13, 13, 50, bits, 6
pyran, 1625490830, 2021, 7, 5, 13, 13, 50, volt, 0.05
board, 1625490830, 2021, 7, 5, 13, 13, 50, temp, 10.00
pyran, 1625490840, 2021, 7, 5, 13, 14, 0, bits, 7
pyran, 1625490840, 2021, 7, 5, 13, 14, 0, volt, 0.05
board, 1625490840, 2021, 7, 5, 13, 14, 0, temp, 10.00
pyran, 1625490910, 2021, 7, 5, 13, 15, 10, bits, 6
pyran, 1625490910, 2021, 7, 5, 13, 15, 10, volt, 0.05
board, 1625490910, 2021, 7, 5, 13, 15, 10, temp, 10.00
pyran, 1625490920, 2021, 7, 5, 13, 15, 20, bits, 6
pyran, 1625490920, 2021, 7, 5, 13, 15, 20, volt, 0.05
board, 1625490920, 2021, 7, 5, 13, 15, 20, temp, 10.25
pyran, 1625490930, 2021, 7, 5, 13, 15, 30, bits, 7
pyran, 1625490930, 2021, 7, 5, 13, 15, 30, volt, 0.05
board, 1625490930, 2021, 7, 5, 13, 15, 30, temp, 10.00
pyran, 1625490940, 2021, 7, 5, 13, 15, 40, bits, 6
pyran, 1625490940, 2021, 7, 5, 13, 15, 40, volt, 0.05
board, 1625490940, 2021, 7, 5, 13, 15, 40, temp, 10.00
pyran, 1625490950, 2021, 7, 5, 13, 15, 50, bits, 6
pyran, 1625490950, 2021, 7, 5, 13, 15, 50, volt, 0.05
board, 1625490950, 2021, 7, 5, 13, 15, 50, temp, 10.00
pyran, 1625490960, 2021, 7, 5, 13, 16, 0, bits, 6
pyran, 1625490960, 2021, 7, 5, 13, 16, 0, volt, 0.05
board, 1625490960, 2021, 7, 5, 13, 16, 0, temp, 10.25
pyran, 1625490970, 2021, 7, 5, 13, 16, 10, bits, 6
pyran, 1625490970, 2021, 7, 5, 13, 16, 10, volt, 0.05
board, 1625490970, 2021, 7, 5, 13, 16, 10, temp, 10.00
pyran, 1625490980, 2021, 7, 5, 13, 16, 20, bits, 6
pyran, 1625490980, 2021, 7, 5, 13, 16, 20, volt, 0.05
board, 1625490980, 2021, 7, 5, 13, 16, 20, temp, 10.00
pyran, 1625490990, 2021, 7, 5, 13, 16, 30, bits, 6
pyran, 1625490990, 2021, 7, 5, 13, 16, 30, volt, 0.05
board, 1625490990, 2021, 7, 5, 13, 16, 30, temp, 10.00
pyran, 1625491000, 2021, 7, 5, 13, 16, 40, bits, 7
pyran, 1625491000, 2021, 7, 5, 13, 16, 40, volt, 0.05
board, 1625491000, 2021, 7, 5, 13, 16, 40, temp, 10.00
pyran, 1625491010, 2021, 7, 5, 13, 16, 50, bits, 6
pyran, 1625491010, 2021, 7, 5, 13, 16, 50, volt, 0.05
board, 1625491010, 2021, 7, 5, 13, 16, 50, temp, 10.00
pyran, 1625491020, 2021, 7, 5, 13, 17, 0, bits, 7
pyran, 1625491020, 2021, 7, 5, 13, 17, 0, volt, 0.05
board, 1625491020, 2021, 7, 5, 13, 17, 0, temp, 10.00
pyran, 1625491030, 2021, 7, 5, 13, 17, 10, bits, 6
pyran, 1625491030, 2021, 7, 5, 13, 17, 10, volt, 0.05
board, 1625491030, 2021, 7, 5, 13, 17, 10, temp, 10.00
pyran, 1625491040, 2021, 7, 5, 13, 17, 20, bits, 7
pyran, 1625491040, 2021, 7, 5, 13, 17, 20, volt, 0.05
board, 1625491040, 2021, 7, 5, 13, 17, 20, temp, 10.25
pyran, 1625491050, 2021, 7, 5, 13, 17, 30, bits, 7
pyran, 1625491050, 2021, 7, 5, 13, 17, 30, volt, 0.05
board, 1625491050, 2021, 7, 5, 13, 17, 30, temp, 10.00
pyran, 1625491060, 2021, 7, 5, 13, 17, 40, bits, 7
pyran, 1625491060, 2021, 7, 5, 13, 17, 40, volt, 0.05
board, 1625491060, 2021, 7, 5, 13, 17, 40, temp, 10.25
pyran, 1625491070, 2021, 7, 5, 13, 17, 50, bits, 6
pyran, 1625491070, 2021, 7, 5, 13, 17, 50, volt, 0.05
board, 1625491070, 2021, 7, 5, 13, 17, 50, temp, 10.25
pyran, 1625491080, 2021, 7, 5, 13, 18, 0, bits, 7
pyran, 1625491080, 2021, 7, 5, 13, 18, 0, volt, 0.05
board, 1625491080, 2021, 7, 5, 13, 18, 0, temp, 10.00
pyran, 1625491090, 2021, 7, 5, 13, 18, 10, bits, 7
pyran, 1625491090, 2021, 7, 5, 13, 18, 10, volt, 0.05
board, 1625491090, 2021, 7, 5, 13, 18, 10, temp, 10.00
pyran, 1625491100, 2021, 7, 5, 13, 18, 20, bits, 7
pyran, 1625491100, 2021, 7, 5, 13, 18, 20, volt, 0.05
board, 1625491100, 2021, 7, 5, 13, 18, 20, temp, 10.25
pyran, 1625491110, 2021, 7, 5, 13, 18, 30, bits, 7
pyran, 1625491110, 2021, 7, 5, 13, 18, 30, volt, 0.05
board, 1625491110, 2021, 7, 5, 13, 18, 30, temp, 10.25
pyran, 1625491120, 2021, 7, 5, 13, 18, 40, bits, 7
pyran, 1625491120, 2021, 7, 5, 13, 18, 40, volt, 0.05
board, 1625491120, 2021, 7, 5, 13, 18, 40, temp, 10.25
pyran, 1625491130, 2021, 7, 5, 13, 18, 50, bits, 7
pyran, 1625491130, 2021, 7, 5, 13, 18, 50, volt, 0.05
board, 1625491130, 2021, 7, 5, 13, 18, 50, temp, 10.00
pyran, 1625491140, 2021, 7, 5, 13, 19, 0, bits, 7
pyran, 1625491140, 2021, 7, 5, 13, 19, 0, volt, 0.05
board, 1625491140, 2021, 7, 5, 13, 19, 0, temp, 10.00
pyran, 1625491150, 2021, 7, 5, 13, 19, 10, bits, 7
pyran, 1625491150, 2021, 7, 5, 13, 19, 10, volt, 0.05
board, 1625491150, 2021, 7, 5, 13, 19, 10, temp, 10.25
pyran, 1625491160, 2021, 7, 5, 13, 19, 20, bits, 7
pyran, 1625491160, 2021, 7, 5, 13, 19, 20, volt, 0.05
board, 1625491160, 2021, 7, 5, 13, 19, 20, temp, 10.00
pyran, 1625491170, 2021, 7, 5, 13, 19, 30, bits, 7
pyran, 1625491170, 2021, 7, 5, 13, 19, 30, volt, 0.05
board, 1625491170, 2021, 7, 5, 13, 19, 30, temp, 10.25
pyran, 1625491180, 2021, 7, 5, 13, 19, 40, bits, 7
pyran, 1625491180, 2021, 7, 5, 13, 19, 40, volt, 0.05
board, 1625491180, 2021, 7, 5, 13, 19, 40, temp, 10.25
pyran, 1625491190, 2021, 7, 5, 13, 19, 50, bits, 8
pyran, 1625491190, 2021, 7, 5, 13, 19, 50, volt, 0.06
board, 1625491190, 2021, 7, 5, 13, 19, 50, temp, 10.25
pyran, 1625491200, 2021, 7, 5, 13, 20, 0, bits, 8
pyran, 1625491200, 2021, 7, 5, 13, 20, 0, volt, 0.06
board, 1625491200, 2021, 7, 5, 13, 20, 0, temp, 10.25
pyran, 1625491210, 2021, 7, 5, 13, 20, 10, bits, 9
pyran, 1625491210, 2021, 7, 5, 13, 20, 10, volt, 0.07
board, 1625491210, 2021, 7, 5, 13, 20, 10, temp, 10.25
pyran, 1625491220, 2021, 7, 5, 13, 20, 20, bits, 9
pyran, 1625491220, 2021, 7, 5, 13, 20, 20, volt, 0.07
board, 1625491220, 2021, 7, 5, 13, 20, 20, temp, 10.25
pyran, 1625491230, 2021, 7, 5, 13, 20, 30, bits, 10
pyran, 1625491230, 2021, 7, 5, 13, 20, 30, volt, 0.08
board, 1625491230, 2021, 7, 5, 13, 20, 30, temp, 10.25
pyran, 1625491240, 2021, 7, 5, 13, 20, 40, bits, 10
pyran, 1625491240, 2021, 7, 5, 13, 20, 40, volt, 0.08
board, 1625491240, 2021, 7, 5, 13, 20, 40, temp, 10.25
pyran, 1625491250, 2021, 7, 5, 13, 20, 50, bits, 10
pyran, 1625491250, 2021, 7, 5, 13, 20, 50, volt, 0.08
board, 1625491250, 2021, 7, 5, 13, 20, 50, temp, 10.25
pyran, 1625491260, 2021, 7, 5, 13, 21, 0, bits, 10
pyran, 1625491260, 2021, 7, 5, 13, 21, 0, volt, 0.08
board, 1625491260, 2021, 7, 5, 13, 21, 0, temp, 10.25
pyran, 1625491270, 2021, 7, 5, 13, 21, 10, bits, 10
pyran, 1625491270, 2021, 7, 5, 13, 21, 10, volt, 0.08
board, 1625491270, 2021, 7, 5, 13, 21, 10, temp, 10.25
pyran, 1625491280, 2021, 7, 5, 13, 21, 20, bits, 10
pyran, 1625491280, 2021, 7, 5, 13, 21, 20, volt, 0.08
board, 1625491280, 2021, 7, 5, 13, 21, 20, temp, 10.25
pyran, 1625491290, 2021, 7, 5, 13, 21, 30, bits, 10
pyran, 1625491290, 2021, 7, 5, 13, 21, 30, volt, 0.08
board, 1625491290, 2021, 7, 5, 13, 21, 30, temp, 10.25
pyran, 1625491300, 2021, 7, 5, 13, 21, 40, bits, 10
pyran, 1625491300, 2021, 7, 5, 13, 21, 40, volt, 0.08
board, 1625491300, 2021, 7, 5, 13, 21, 40, temp, 10.25
pyran, 1625491310, 2021, 7, 5, 13, 21, 50, bits, 10
pyran, 1625491310, 2021, 7, 5, 13, 21, 50, volt, 0.08
board, 1625491310, 2021, 7, 5, 13, 21, 50, temp, 10.25
pyran, 1625491320, 2021, 7, 5, 13, 22, 0, bits, 9
pyran, 1625491320, 2021, 7, 5, 13, 22, 0, volt, 0.07
board, 1625491320, 2021, 7, 5, 13, 22, 0, temp, 10.25
pyran, 1625491330, 2021, 7, 5, 13, 22, 10, bits, 9
pyran, 1625491330, 2021, 7, 5, 13, 22, 10, volt, 0.07
board, 1625491330, 2021, 7, 5, 13, 22, 10, temp, 10.25
pyran, 1625491340, 2021, 7, 5, 13, 22, 20, bits, 8
pyran, 1625491340, 2021, 7, 5, 13, 22, 20, volt, 0.06
board, 1625491340, 2021, 7, 5, 13, 22, 20, temp, 10.25
pyran, 1625491350, 2021, 7, 5, 13, 22, 30, bits, 8
pyran, 1625491350, 2021, 7, 5, 13, 22, 30, volt, 0.06
board, 1625491350, 2021, 7, 5, 13, 22, 30, temp, 10.25
pyran, 1625491360, 2021, 7, 5, 13, 22, 40, bits, 8
pyran, 1625491360, 2021, 7, 5, 13, 22, 40, volt, 0.06
board, 1625491360, 2021, 7, 5, 13, 22, 40, temp, 10.25
pyran, 1625491370, 2021, 7, 5, 13, 22, 50, bits, 7
pyran, 1625491370, 2021, 7, 5, 13, 22, 50, volt, 0.05
board, 1625491370, 2021, 7, 5, 13, 22, 50, temp, 10.25
pyran, 1625491380, 2021, 7, 5, 13, 23, 0, bits, 7
pyran, 1625491380, 2021, 7, 5, 13, 23, 0, volt, 0.05
board, 1625491380, 2021, 7, 5, 13, 23, 0, temp, 10.25
pyran, 1625491390, 2021, 7, 5, 13, 23, 10, bits, 7
pyran, 1625491390, 2021, 7, 5, 13, 23, 10, volt, 0.05
board, 1625491390, 2021, 7, 5, 13, 23, 10, temp, 10.25
pyran, 1625491400, 2021, 7, 5, 13, 23, 20, bits, 7
pyran, 1625491400, 2021, 7, 5, 13, 23, 20, volt, 0.05
board, 1625491400, 2021, 7, 5, 13, 23, 20, temp, 10.50
pyran, 1625491410, 2021, 7, 5, 13, 23, 30, bits, 7
pyran, 1625491410, 2021, 7, 5, 13, 23, 30, volt, 0.05
board, 1625491410, 2021, 7, 5, 13, 23, 30, temp, 10.25
pyran, 1625491420, 2021, 7, 5, 13, 23, 40, bits, 7
pyran, 1625491420, 2021, 7, 5, 13, 23, 40, volt, 0.05
board, 1625491420, 2021, 7, 5, 13, 23, 40, temp, 10.25
pyran, 1625491430, 2021, 7, 5, 13, 23, 50, bits, 7
pyran, 1625491430, 2021, 7, 5, 13, 23, 50, volt, 0.05
board, 1625491430, 2021, 7, 5, 13, 23, 50, temp, 10.50
pyran, 1625491440, 2021, 7, 5, 13, 24, 0, bits, 7
pyran, 1625491440, 2021, 7, 5, 13, 24, 0, volt, 0.05
board, 1625491440, 2021, 7, 5, 13, 24, 0, temp, 10.50
pyran, 1625491450, 2021, 7, 5, 13, 24, 10, bits, 8
pyran, 1625491450, 2021, 7, 5, 13, 24, 10, volt, 0.06
board, 1625491450, 2021, 7, 5, 13, 24, 10, temp, 10.50
pyran, 1625491460, 2021, 7, 5, 13, 24, 20, bits, 7
pyran, 1625491460, 2021, 7, 5, 13, 24, 20, volt, 0.05
board, 1625491460, 2021, 7, 5, 13, 24, 20, temp, 10.75
pyran, 1625491470, 2021, 7, 5, 13, 24, 30, bits, 7
pyran, 1625491470, 2021, 7, 5, 13, 24, 30, volt, 0.05
board, 1625491470, 2021, 7, 5, 13, 24, 30, temp, 10.75
pyran, 1625491480, 2021, 7, 5, 13, 24, 40, bits, 7
pyran, 1625491480, 2021, 7, 5, 13, 24, 40, volt, 0.05
board, 1625491480, 2021, 7, 5, 13, 24, 40, temp, 10.75
pyran, 1625491490, 2021, 7, 5, 13, 24, 50, bits, 7
pyran, 1625491490, 2021, 7, 5, 13, 24, 50, volt, 0.05
board, 1625491490, 2021, 7, 5, 13, 24, 50, temp, 10.50
pyran, 1625491500, 2021, 7, 5, 13, 25, 0, bits, 7
pyran, 1625491500, 2021, 7, 5, 13, 25, 0, volt, 0.05
board, 1625491500, 2021, 7, 5, 13, 25, 0, temp, 10.75
pyran, 1625491510, 2021, 7, 5, 13, 25, 10, bits, 7
pyran, 1625491510, 2021, 7, 5, 13, 25, 10, volt, 0.05
board, 1625491510, 2021, 7, 5, 13, 25, 10, temp, 10.75
pyran, 1625491520, 2021, 7, 5, 13, 25, 20, bits, 7
pyran, 1625491520, 2021, 7, 5, 13, 25, 20, volt, 0.05
board, 1625491520, 2021, 7, 5, 13, 25, 20, temp, 10.75
pyran, 1625491530, 2021, 7, 5, 13, 25, 30, bits, 7
pyran, 1625491530, 2021, 7, 5, 13, 25, 30, volt, 0.05
board, 1625491530, 2021, 7, 5, 13, 25, 30, temp, 10.75
pyran, 1625491540, 2021, 7, 5, 13, 25, 40, bits, 7
pyran, 1625491540, 2021, 7, 5, 13, 25, 40, volt, 0.05
board, 1625491540, 2021, 7, 5, 13, 25, 40, temp, 10.75
pyran, 1625491550, 2021, 7, 5, 13, 25, 50, bits, 7
pyran, 1625491550, 2021, 7, 5, 13, 25, 50, volt, 0.05
board, 1625491550, 2021, 7, 5, 13, 25, 50, temp, 10.75
pyran, 1625491560, 2021, 7, 5, 13, 26, 0, bits, 7
pyran, 1625491560, 2021, 7, 5, 13, 26, 0, volt, 0.05
board, 1625491560, 2021, 7, 5, 13, 26, 0, temp, 10.75
pyran, 1625491570, 2021, 7, 5, 13, 26, 10, bits, 7
pyran, 1625491570, 2021, 7, 5, 13, 26, 10, volt, 0.05
board, 1625491570, 2021, 7, 5, 13, 26, 10, temp, 10.75
pyran, 1625491580, 2021, 7, 5, 13, 26, 20, bits, 7
pyran, 1625491580, 2021, 7, 5, 13, 26, 20, volt, 0.05
board, 1625491580, 2021, 7, 5, 13, 26, 20, temp, 10.75
pyran, 1625491590, 2021, 7, 5, 13, 26, 30, bits, 7
pyran, 1625491590, 2021, 7, 5, 13, 26, 30, volt, 0.05
board, 1625491590, 2021, 7, 5, 13, 26, 30, temp, 11.00
pyran, 1625491600, 2021, 7, 5, 13, 26, 40, bits, 8
pyran, 1625491600, 2021, 7, 5, 13, 26, 40, volt, 0.06
board, 1625491600, 2021, 7, 5, 13, 26, 40, temp, 11.00
pyran, 1625491610, 2021, 7, 5, 13, 26, 50, bits, 7
pyran, 1625491610, 2021, 7, 5, 13, 26, 50, volt, 0.05
board, 1625491610, 2021, 7, 5, 13, 26, 50, temp, 11.00
pyran, 1625491620, 2021, 7, 5, 13, 27, 0, bits, 7
pyran, 1625491620, 2021, 7, 5, 13, 27, 0, volt, 0.05
board, 1625491620, 2021, 7, 5, 13, 27, 0, temp, 11.00
pyran, 1625491630, 2021, 7, 5, 13, 27, 10, bits, 8
pyran, 1625491630, 2021, 7, 5, 13, 27, 10, volt, 0.06
board, 1625491630, 2021, 7, 5, 13, 27, 10, temp, 10.75
pyran, 1625491640, 2021, 7, 5, 13, 27, 20, bits, 8
pyran, 1625491640, 2021, 7, 5, 13, 27, 20, volt, 0.06
board, 1625491640, 2021, 7, 5, 13, 27, 20, temp, 11.00
pyran, 1625491650, 2021, 7, 5, 13, 27, 30, bits, 8
pyran, 1625491650, 2021, 7, 5, 13, 27, 30, volt, 0.06
board, 1625491650, 2021, 7, 5, 13, 27, 30, temp, 11.00
pyran, 1625491660, 2021, 7, 5, 13, 27, 40, bits, 8
pyran, 1625491660, 2021, 7, 5, 13, 27, 40, volt, 0.06
board, 1625491660, 2021, 7, 5, 13, 27, 40, temp, 11.00
pyran, 1625491670, 2021, 7, 5, 13, 27, 50, bits, 7
pyran, 1625491670, 2021, 7, 5, 13, 27, 50, volt, 0.05
board, 1625491670, 2021, 7, 5, 13, 27, 50, temp, 11.00
pyran, 1625491680, 2021, 7, 5, 13, 28, 0, bits, 7
pyran, 1625491680, 2021, 7, 5, 13, 28, 0, volt, 0.05
board, 1625491680, 2021, 7, 5, 13, 28, 0, temp, 11.00
pyran, 1625491690, 2021, 7, 5, 13, 28, 10, bits, 7
pyran, 1625491690, 2021, 7, 5, 13, 28, 10, volt, 0.05
board, 1625491690, 2021, 7, 5, 13, 28, 10, temp, 11.00
pyran, 1625491700, 2021, 7, 5, 13, 28, 20, bits, 7
pyran, 1625491700, 2021, 7, 5, 13, 28, 20, volt, 0.05
board, 1625491700, 2021, 7, 5, 13, 28, 20, temp, 11.00
pyran, 1625491710, 2021, 7, 5, 13, 28, 30, bits, 7
pyran, 1625491710, 2021, 7, 5, 13, 28, 30, volt, 0.05
board, 1625491710, 2021, 7, 5, 13, 28, 30, temp, 11.00
pyran, 1625491720, 2021, 7, 5, 13, 28, 40, bits, 7
pyran, 1625491720, 2021, 7, 5, 13, 28, 40, volt, 0.05
board, 1625491720, 2021, 7, 5, 13, 28, 40, temp, 11.00
pyran, 1625491790, 2021, 7, 5, 13, 29, 50, bits, 7
pyran, 1625491790, 2021, 7, 5, 13, 29, 50, volt, 0.05
board, 1625491790, 2021, 7, 5, 13, 29, 50, temp, 11.00
pyran, 1625491800, 2021, 7, 5, 13, 30, 0, bits, 8
pyran, 1625491800, 2021, 7, 5, 13, 30, 0, volt, 0.06
board, 1625491800, 2021, 7, 5, 13, 30, 0, temp, 11.00
pyran, 1625491810, 2021, 7, 5, 13, 30, 10, bits, 8
pyran, 1625491810, 2021, 7, 5, 13, 30, 10, volt, 0.06
board, 1625491810, 2021, 7, 5, 13, 30, 10, temp, 11.00
pyran, 1625491820, 2021, 7, 5, 13, 30, 20, bits, 8
pyran, 1625491820, 2021, 7, 5, 13, 30, 20, volt, 0.06
board, 1625491820, 2021, 7, 5, 13, 30, 20, temp, 11.00
pyran, 1625491830, 2021, 7, 5, 13, 30, 30, bits, 8
pyran, 1625491830, 2021, 7, 5, 13, 30, 30, volt, 0.06
board, 1625491830, 2021, 7, 5, 13, 30, 30, temp, 11.00
pyran, 1625491840, 2021, 7, 5, 13, 30, 40, bits, 8
pyran, 1625491840, 2021, 7, 5, 13, 30, 40, volt, 0.06
board, 1625491840, 2021, 7, 5, 13, 30, 40, temp, 11.00
pyran, 1625491850, 2021, 7, 5, 13, 30, 50, bits, 8
pyran, 1625491850, 2021, 7, 5, 13, 30, 50, volt, 0.06
board, 1625491850, 2021, 7, 5, 13, 30, 50, temp, 11.00
pyran, 1625491860, 2021, 7, 5, 13, 31, 0, bits, 8
pyran, 1625491860, 2021, 7, 5, 13, 31, 0, volt, 0.06
board, 1625491860, 2021, 7, 5, 13, 31, 0, temp, 11.00
pyran, 1625491870, 2021, 7, 5, 13, 31, 10, bits, 8
pyran, 1625491870, 2021, 7, 5, 13, 31, 10, volt, 0.06
board, 1625491870, 2021, 7, 5, 13, 31, 10, temp, 11.00
pyran, 1625491880, 2021, 7, 5, 13, 31, 20, bits, 8
pyran, 1625491880, 2021, 7, 5, 13, 31, 20, volt, 0.06
board, 1625491880, 2021, 7, 5, 13, 31, 20, temp, 11.00
pyran, 1625491890, 2021, 7, 5, 13, 31, 30, bits, 8
pyran, 1625491890, 2021, 7, 5, 13, 31, 30, volt, 0.06
board, 1625491890, 2021, 7, 5, 13, 31, 30, temp, 11.25
pyran, 1625491900, 2021, 7, 5, 13, 31, 40, bits, 8
pyran, 1625491900, 2021, 7, 5, 13, 31, 40, volt, 0.06
board, 1625491900, 2021, 7, 5, 13, 31, 40, temp, 11.00
pyran, 1625491910, 2021, 7, 5, 13, 31, 50, bits, 8
pyran, 1625491910, 2021, 7, 5, 13, 31, 50, volt, 0.06
board, 1625491910, 2021, 7, 5, 13, 31, 50, temp, 11.00
pyran, 1625491920, 2021, 7, 5, 13, 32, 0, bits, 8
pyran, 1625491920, 2021, 7, 5, 13, 32, 0, volt, 0.06
board, 1625491920, 2021, 7, 5, 13, 32, 0, temp, 11.00
pyran, 1625491930, 2021, 7, 5, 13, 32, 10, bits, 8
pyran, 1625491930, 2021, 7, 5, 13, 32, 10, volt, 0.06
board, 1625491930, 2021, 7, 5, 13, 32, 10, temp, 11.00
pyran, 1625491940, 2021, 7, 5, 13, 32, 20, bits, 8
pyran, 1625491940, 2021, 7, 5, 13, 32, 20, volt, 0.06
board, 1625491940, 2021, 7, 5, 13, 32, 20, temp, 11.00
pyran, 1625491950, 2021, 7, 5, 13, 32, 30, bits, 7
pyran, 1625491950, 2021, 7, 5, 13, 32, 30, volt, 0.05
board, 1625491950, 2021, 7, 5, 13, 32, 30, temp, 11.00
pyran, 1625491960, 2021, 7, 5, 13, 32, 40, bits, 8
pyran, 1625491960, 2021, 7, 5, 13, 32, 40, volt, 0.06
board, 1625491960, 2021, 7, 5, 13, 32, 40, temp, 11.00
pyran, 1625491970, 2021, 7, 5, 13, 32, 50, bits, 8
pyran, 1625491970, 2021, 7, 5, 13, 32, 50, volt, 0.06
board, 1625491970, 2021, 7, 5, 13, 32, 50, temp, 11.00
pyran, 1625491980, 2021, 7, 5, 13, 33, 0, bits, 8
pyran, 1625491980, 2021, 7, 5, 13, 33, 0, volt, 0.06
board, 1625491980, 2021, 7, 5, 13, 33, 0, temp, 11.25
