"Month","Day","Hour","Minute","Half_min","fn","volt"
10,7,16,37,1,"plot57",0.2
10,7,16,38,0,"plot57",0.2
10,7,16,38,1,"plot57",0.2
10,7,16,39,0,"plot57",0.2
10,7,16,39,1,"plot57",0.2
10,7,16,40,0,"plot57",0.193333333333333
10,7,16,40,1,"plot57",0.19
10,7,16,41,0,"plot57",0.186666666666667
10,7,16,41,1,"plot57",0.18
10,7,16,42,0,"plot57",0.18
10,7,16,42,1,"plot57",0.17
10,7,16,43,0,"plot57",0.17
10,7,16,43,1,"plot57",0.17
10,7,16,44,0,"plot57",0.176666666666667
10,7,16,44,1,"plot57",0.183333333333333
10,7,16,45,0,"plot57",0.19
10,7,16,45,1,"plot57",0.196666666666667
10,7,16,46,0,"plot57",0.2
10,7,16,46,1,"plot57",0.2
10,7,16,47,0,"plot57",0.206666666666667
10,7,16,47,1,"plot57",0.216666666666667
10,7,16,48,0,"plot57",0.226666666666667
10,7,16,48,1,"plot57",0.23
10,7,16,49,0,"plot57",0.23
10,7,16,49,1,"plot57",0.236666666666667
10,7,16,50,0,"plot57",0.24
10,7,16,50,1,"plot57",0.23
10,7,16,51,0,"plot57",0.23
10,7,16,51,1,"plot57",0.23
10,7,16,52,0,"plot57",0.23
10,7,16,52,1,"plot57",0.23
10,7,16,53,0,"plot57",0.22
10,7,16,53,1,"plot57",0.216666666666667
10,7,16,54,0,"plot57",0.21
10,7,16,54,1,"plot57",0.213333333333333
10,7,16,55,0,"plot57",0.22
10,7,16,55,1,"plot57",0.23
10,7,16,56,0,"plot57",0.23
10,7,16,56,1,"plot57",0.236666666666667
10,7,16,57,0,"plot57",0.24
10,7,16,57,1,"plot57",0.24
10,7,16,58,0,"plot57",0.233333333333333
10,7,16,58,1,"plot57",0.23
10,7,16,59,0,"plot57",0.23
10,7,16,59,1,"plot57",0.23
10,7,17,0,0,"plot57",0.216666666666667
10,7,17,0,1,"plot57",0.206666666666667
10,7,17,1,0,"plot57",0.2
10,7,17,1,1,"plot57",0.2
10,7,17,2,0,"plot57",0.19
10,7,17,2,1,"plot57",0.19
10,7,17,3,0,"plot57",0.19
10,7,17,3,1,"plot57",0.19
10,7,17,4,0,"plot57",0.196666666666667
10,7,17,4,1,"plot57",0.2
10,7,17,5,0,"plot57",0.203333333333333
10,7,17,5,1,"plot57",0.213333333333333
10,7,17,6,0,"plot57",0.22
10,7,17,6,1,"plot57",0.23
10,7,17,7,0,"plot57",0.23
10,7,17,7,1,"plot57",0.23
10,7,17,8,0,"plot57",0.23
10,7,17,8,1,"plot57",0.23
10,7,17,9,0,"plot57",0.23
10,7,17,9,1,"plot57",0.23
10,7,17,10,0,"plot57",0.23
10,7,17,10,1,"plot57",0.23
10,7,17,11,0,"plot57",0.226666666666667
10,7,17,11,1,"plot57",0.22
10,7,17,12,0,"plot57",0.213333333333333
10,7,17,12,1,"plot57",0.21
10,7,17,13,0,"plot57",0.2
10,7,17,13,1,"plot57",0.2
10,7,17,14,0,"plot57",0.2
10,7,17,14,1,"plot57",0.193333333333333
10,7,17,15,0,"plot57",0.19
10,7,17,15,1,"plot57",0.18
10,7,17,16,0,"plot57",0.17
10,7,17,16,1,"plot57",0.16
10,7,17,17,0,"plot57",0.16
10,7,17,17,1,"plot57",0.16
10,7,17,18,0,"plot57",0.153333333333333
10,7,17,18,1,"plot57",0.15
10,7,17,19,0,"plot57",0.146666666666667
10,7,17,19,1,"plot57",0.15
10,7,17,20,0,"plot57",0.15
10,7,17,20,1,"plot57",0.153333333333333
10,7,17,21,0,"plot57",0.16
10,7,17,21,1,"plot57",0.16
10,7,17,22,0,"plot57",0.166666666666667
10,7,17,22,1,"plot57",0.18
10,7,17,23,0,"plot57",0.186666666666667
10,7,17,23,1,"plot57",0.196666666666667
10,7,17,24,0,"plot57",0.2
10,7,17,24,1,"plot57",0.203333333333333
10,7,17,25,0,"plot57",0.21
10,7,17,25,1,"plot57",0.21
10,7,17,26,0,"plot57",0.21
10,7,17,26,1,"plot57",0.21
10,7,17,27,0,"plot57",0.21
10,7,17,27,1,"plot57",0.206666666666667
10,7,17,28,0,"plot57",0.2
10,7,17,28,1,"plot57",0.2
10,7,17,29,0,"plot57",0.193333333333333
10,7,17,29,1,"plot57",0.183333333333333
10,7,17,30,0,"plot57",0.173333333333333
10,7,17,30,1,"plot57",0.16
10,7,17,31,0,"plot57",0.16
10,7,17,31,1,"plot57",0.146666666666667
10,7,17,32,0,"plot57",0.14
10,7,17,32,1,"plot57",0.133333333333333
10,7,17,33,0,"plot57",0.13
10,7,17,33,1,"plot57",0.13
10,7,17,34,0,"plot57",0.13
10,7,17,34,1,"plot57",0.133333333333333
10,7,17,35,0,"plot57",0.14
10,7,17,35,1,"plot57",0.14
10,7,17,36,0,"plot57",0.14
10,7,17,36,1,"plot57",0.15
10,7,17,37,0,"plot57",0.15
10,7,17,37,1,"plot57",0.15
10,7,17,38,0,"plot57",0.16
10,7,17,38,1,"plot57",0.156666666666667
10,7,17,39,0,"plot57",0.16
10,7,17,39,1,"plot57",0.156666666666667
10,7,17,40,0,"plot57",0.15
10,7,17,40,1,"plot57",0.15
10,7,17,41,0,"plot57",0.15
10,7,17,41,1,"plot57",0.15
10,7,17,42,0,"plot57",0.146666666666667
10,7,17,42,1,"plot57",0.14
10,7,17,43,0,"plot57",0.14
10,7,17,43,1,"plot57",0.136666666666667
10,7,17,44,0,"plot57",0.13
10,7,17,44,1,"plot57",0.13
10,7,17,45,0,"plot57",0.13
10,7,17,45,1,"plot57",0.13
10,7,17,46,0,"plot57",0.13
10,7,17,46,1,"plot57",0.13
10,7,17,47,0,"plot57",0.13
10,7,17,47,1,"plot57",0.13
10,7,17,48,0,"plot57",0.13
10,7,17,48,1,"plot57",0.13
10,7,17,49,0,"plot57",0.13
10,7,17,49,1,"plot57",0.13
10,7,17,50,0,"plot57",0.13
10,7,17,50,1,"plot57",0.13
10,7,17,51,0,"plot57",0.13
10,7,17,51,1,"plot57",0.13
10,7,17,52,0,"plot57",0.13
10,7,17,52,1,"plot57",0.13
10,7,17,53,0,"plot57",0.13
10,7,17,53,1,"plot57",0.13
10,7,17,54,0,"plot57",0.136666666666667
10,7,17,54,1,"plot57",0.136666666666667
10,7,17,55,0,"plot57",0.143333333333333
10,7,17,55,1,"plot57",0.15
10,7,17,56,0,"plot57",0.15
10,7,17,56,1,"plot57",0.156666666666667
10,7,17,57,0,"plot57",0.16
10,7,17,57,1,"plot57",0.16
10,7,17,58,0,"plot57",0.16
10,7,17,58,1,"plot57",0.16
10,7,17,59,0,"plot57",0.16
10,7,17,59,1,"plot57",0.156666666666667
10,8,8,0,0,"plot57",0.133333333333333
10,8,8,0,1,"plot57",0.133333333333333
10,8,8,1,0,"plot57",0.14
10,8,8,1,1,"plot57",0.136666666666667
10,8,8,2,0,"plot57",0.126666666666667
10,8,8,2,1,"plot57",0.123333333333333
10,8,8,3,0,"plot57",0.13
10,8,8,3,1,"plot57",0.14
10,8,8,4,0,"plot57",0.156666666666667
10,8,8,4,1,"plot57",0.16
10,8,8,5,0,"plot57",0.156666666666667
10,8,8,5,1,"plot57",0.14
10,8,8,6,0,"plot57",0.15
10,8,8,6,1,"plot57",0.156666666666667
10,8,8,7,0,"plot57",0.16
10,8,8,7,1,"plot57",0.17
10,8,8,8,0,"plot57",0.17
10,8,8,8,1,"plot57",0.17
10,8,8,9,0,"plot57",0.176666666666667
10,8,8,9,1,"plot57",0.18
10,8,8,10,0,"plot57",0.18
10,8,8,10,1,"plot57",0.19
10,8,8,11,0,"plot57",0.19
10,8,8,11,1,"plot57",0.19
10,8,8,12,0,"plot57",0.2
10,8,8,12,1,"plot57",0.2
10,8,8,13,0,"plot57",0.2
10,8,8,13,1,"plot57",0.2
10,8,8,14,0,"plot57",0.2
10,8,8,14,1,"plot57",0.213333333333333
10,8,8,15,0,"plot57",0.226666666666667
10,8,8,15,1,"plot57",0.23
10,8,8,16,0,"plot57",0.23
10,8,8,16,1,"plot57",0.23
10,8,8,17,0,"plot57",0.223333333333333
10,8,8,17,1,"plot57",0.22
10,8,8,18,0,"plot57",0.22
10,8,8,18,1,"plot57",0.22
10,8,8,19,0,"plot57",0.22
10,8,8,19,1,"plot57",0.22
10,8,8,20,0,"plot57",0.22
10,8,8,20,1,"plot57",0.22
10,8,8,21,0,"plot57",0.223333333333333
10,8,8,21,1,"plot57",0.216666666666667
10,8,8,22,0,"plot57",0.226666666666667
10,8,8,22,1,"plot57",0.223333333333333
10,8,8,23,0,"plot57",0.23
10,8,8,23,1,"plot57",0.23
10,8,8,24,0,"plot57",0.226666666666667
10,8,8,24,1,"plot57",0.223333333333333
10,8,8,25,0,"plot57",0.22
10,8,8,25,1,"plot57",0.22
10,8,8,26,0,"plot57",0.22
10,8,8,26,1,"plot57",0.223333333333333
10,8,8,27,0,"plot57",0.226666666666667
10,8,8,27,1,"plot57",0.23
10,8,8,28,0,"plot57",0.23
10,8,8,28,1,"plot57",0.23
10,8,8,29,0,"plot57",0.233333333333333
10,8,8,29,1,"plot57",0.26
10,8,8,30,0,"plot57",0.31
10,8,8,30,1,"plot57",1.40666666666667
10,8,8,31,0,"plot57",2.52333333333333
10,8,8,31,1,"plot57",2.85
10,8,8,32,0,"plot57",3.24333333333333
10,8,8,32,1,"plot57",3.46666666666667
10,8,8,33,0,"plot57",3.35666666666667
10,8,8,33,1,"plot57",2.41
10,8,8,34,0,"plot57",2.02333333333333
10,8,8,34,1,"plot57",0.573333333333333
10,8,8,35,0,"plot57",2.06666666666667
10,8,8,35,1,"plot57",3.01
10,8,8,36,0,"plot57",3.39
10,8,8,36,1,"plot57",3.77
10,8,8,37,0,"plot57",4.33666666666667
10,8,8,37,1,"plot57",3.27666666666667
10,8,8,38,0,"plot57",4.37333333333333
10,8,8,38,1,"plot57",5.28
10,8,8,39,0,"plot57",6.4
10,8,8,39,1,"plot57",6.89333333333333
10,8,8,40,0,"plot57",6.29
10,8,8,40,1,"plot57",5.7
10,8,8,41,0,"plot57",4.54666666666667
10,8,8,41,1,"plot57",3.37
10,8,8,42,0,"plot57",2.69666666666667
10,8,8,42,1,"plot57",2.24666666666667
10,8,8,43,0,"plot57",1.84666666666667
10,8,8,43,1,"plot57",1.87
10,8,8,44,0,"plot57",2
10,8,8,44,1,"plot57",2.02666666666667
10,8,8,45,0,"plot57",2.14
10,8,8,45,1,"plot57",2.11333333333333
10,8,8,46,0,"plot57",2.05
10,8,8,46,1,"plot57",2.2
10,8,8,47,0,"plot57",2.57
10,8,8,47,1,"plot57",2.66
10,8,8,48,0,"plot57",2.83666666666667
10,8,8,48,1,"plot57",2.56
10,8,8,49,0,"plot57",2.23666666666667
10,8,8,49,1,"plot57",2.10333333333333
10,8,8,50,0,"plot57",2.06333333333333
10,8,8,50,1,"plot57",1.83333333333333
10,8,8,51,0,"plot57",1.65
10,8,8,51,1,"plot57",1.85
10,8,8,52,0,"plot57",1.81666666666667
10,8,8,52,1,"plot57",1.79333333333333
10,8,8,53,0,"plot57",1.78
10,8,8,53,1,"plot57",1.94
10,8,8,54,0,"plot57",2.03333333333333
10,8,8,54,1,"plot57",2.1
10,8,8,55,0,"plot57",2.37
10,8,8,55,1,"plot57",2.87333333333333
10,8,8,56,0,"plot57",2.95666666666667
10,8,8,56,1,"plot57",3.07
10,8,8,57,0,"plot57",3.00333333333333
10,8,8,57,1,"plot57",3
10,8,8,58,0,"plot57",2.89
10,8,8,58,1,"plot57",2.75333333333333
10,8,8,59,0,"plot57",2.65
10,8,8,59,1,"plot57",2.57
10,8,9,0,0,"plot57",2.43
10,8,9,0,1,"plot57",2.57666666666667
10,8,9,1,0,"plot57",2.93
10,8,9,1,1,"plot57",3.63333333333333
10,8,9,2,0,"plot57",4.23666666666667
10,8,9,2,1,"plot57",4.62
10,8,9,3,0,"plot57",4.39666666666667
10,8,9,3,1,"plot57",5.13
10,8,9,4,0,"plot57",4.98
10,8,9,4,1,"plot57",4.96333333333333
10,8,9,5,0,"plot57",5.79333333333333
10,8,9,5,1,"plot57",6.70333333333333
10,8,9,6,0,"plot57",7.14
10,8,9,6,1,"plot57",7.44
10,8,9,7,0,"plot57",7.60666666666667
10,8,9,7,1,"plot57",7.45
10,8,9,8,0,"plot57",7.31333333333333
10,8,9,8,1,"plot57",7.02666666666667
10,8,9,9,0,"plot57",6.83333333333333
10,8,9,9,1,"plot57",6.15333333333333
10,8,9,10,0,"plot57",6.49333333333333
10,8,9,10,1,"plot57",6.09333333333333
10,8,9,11,0,"plot57",6.09333333333333
10,8,9,11,1,"plot57",6.14
10,8,9,12,0,"plot57",5.61666666666667
10,8,9,12,1,"plot57",5.73
10,8,9,13,0,"plot57",6.15
10,8,9,13,1,"plot57",6.64333333333333
10,8,9,14,0,"plot57",6.95
10,8,9,14,1,"plot57",6.83666666666667
10,8,9,15,0,"plot57",7.51333333333333
10,8,9,15,1,"plot57",7.56666666666667
10,8,9,16,0,"plot57",7.62
10,8,9,16,1,"plot57",7.62
10,8,9,17,0,"plot57",7.54
10,8,9,17,1,"plot57",7.42
10,8,9,18,0,"plot57",7.6
10,8,9,18,1,"plot57",6.76
10,8,9,19,0,"plot57",6.09666666666667
10,8,9,19,1,"plot57",6.88
10,8,9,20,0,"plot57",8.06
10,8,9,20,1,"plot57",9.21
10,8,9,21,0,"plot57",9.00333333333333
10,8,9,21,1,"plot57",9.81666666666667
10,8,9,22,0,"plot57",10.6733333333333
10,8,9,22,1,"plot57",11.4166666666667
10,8,9,23,0,"plot57",11.9133333333333
10,8,9,23,1,"plot57",12.51
10,8,9,24,0,"plot57",12.2533333333333
10,8,9,24,1,"plot57",12.4333333333333
10,8,9,25,0,"plot57",12.91
10,8,9,25,1,"plot57",13.9633333333333
10,8,9,26,0,"plot57",14.0266666666667
10,8,9,26,1,"plot57",14.0133333333333
10,8,9,27,0,"plot57",14.3733333333333
10,8,9,27,1,"plot57",14.3633333333333
10,8,9,28,0,"plot57",14.3
10,8,9,28,1,"plot57",13.6633333333333
10,8,9,29,0,"plot57",13.73
10,8,9,29,1,"plot57",13.97
10,8,9,30,0,"plot57",12.9966666666667
10,8,9,30,1,"plot57",13.99
10,8,9,31,0,"plot57",15.13
10,8,9,31,1,"plot57",15.19
10,8,9,32,0,"plot57",14.7733333333333
10,8,9,32,1,"plot57",14.53
10,8,9,33,0,"plot57",14.1766666666667
10,8,9,33,1,"plot57",14.3
10,8,9,34,0,"plot57",14.81
10,8,9,34,1,"plot57",15.0333333333333
10,8,9,35,0,"plot57",15.3366666666667
10,8,9,35,1,"plot57",15.35
10,8,9,36,0,"plot57",15.07
10,8,9,36,1,"plot57",14.93
10,8,9,37,0,"plot57",13.8666666666667
10,8,9,37,1,"plot57",13.6
10,8,9,38,0,"plot57",14.13
10,8,9,38,1,"plot57",13.9933333333333
10,8,9,39,0,"plot57",13.8133333333333
10,8,9,39,1,"plot57",13.7433333333333
10,8,9,40,0,"plot57",13.8433333333333
10,8,9,40,1,"plot57",14.0766666666667
10,8,9,41,0,"plot57",14.7566666666667
10,8,9,41,1,"plot57",16.11
10,8,9,42,0,"plot57",16.29
10,8,9,42,1,"plot57",16.9433333333333
10,8,9,43,0,"plot57",16.6833333333333
10,8,9,43,1,"plot57",17.9466666666667
10,8,9,44,0,"plot57",18.67
10,8,9,44,1,"plot57",18.3866666666667
10,8,9,45,0,"plot57",20.9566666666667
10,8,9,45,1,"plot57",20.4733333333333
10,8,9,46,0,"plot57",20.8566666666667
10,8,9,46,1,"plot57",21.8833333333333
10,8,9,47,0,"plot57",22.2333333333333
10,8,9,47,1,"plot57",22.7933333333333
10,8,9,48,0,"plot57",23.04
10,8,9,48,1,"plot57",22.9133333333333
10,8,9,49,0,"plot57",22.4466666666667
10,8,9,49,1,"plot57",22.5333333333333
10,8,9,50,0,"plot57",22.2766666666667
10,8,9,50,1,"plot57",22.09
10,8,9,51,0,"plot57",21.1466666666667
10,8,9,51,1,"plot57",19.1666666666667
10,8,9,52,0,"plot57",21.7033333333333
10,8,9,52,1,"plot57",22.1966666666667
10,8,9,53,0,"plot57",22.4733333333333
10,8,9,53,1,"plot57",22.61
10,8,9,54,0,"plot57",23.31
10,8,9,54,1,"plot57",21.0466666666667
10,8,9,55,0,"plot57",19.9766666666667
10,8,9,55,1,"plot57",21.5233333333333
10,8,9,56,0,"plot57",21.4366666666667
10,8,9,56,1,"plot57",21.2866666666667
10,8,9,57,0,"plot57",21.1133333333333
10,8,9,57,1,"plot57",19.0266666666667
10,8,9,58,0,"plot57",19.0566666666667
10,8,9,58,1,"plot57",21.46
10,8,9,59,0,"plot57",22.0866666666667
10,8,9,59,1,"plot57",24.14
10,8,10,0,0,"plot57",24.5766666666667
10,8,10,0,1,"plot57",24.6033333333333
10,8,10,1,0,"plot57",23.24
10,8,10,1,1,"plot57",21.84
10,8,10,2,0,"plot57",23.5933333333333
10,8,10,2,1,"plot57",23.44
10,8,10,3,0,"plot57",21.63
10,8,10,3,1,"plot57",22.12
10,8,10,4,0,"plot57",23.4166666666667
10,8,10,4,1,"plot57",22.8233333333333
10,8,10,5,0,"plot57",22.35
10,8,10,5,1,"plot57",22.3533333333333
10,8,10,6,0,"plot57",23.1866666666667
10,8,10,6,1,"plot57",24.97
10,8,10,7,0,"plot57",25.2933333333333
10,8,10,7,1,"plot57",25.3
10,8,10,8,0,"plot57",26.3733333333333
10,8,10,8,1,"plot57",26.75
10,8,10,9,0,"plot57",26.8466666666667
10,8,10,9,1,"plot57",27.0766666666667
10,8,10,10,0,"plot57",25.97
10,8,10,10,1,"plot57",26.1966666666667
10,8,10,11,0,"plot57",25.4266666666667
10,8,10,11,1,"plot57",22.67
10,8,10,12,0,"plot57",20.1433333333333
10,8,10,12,1,"plot57",22.98
10,8,10,13,0,"plot57",20.8766666666667
10,8,10,13,1,"plot57",22.0766666666667
10,8,10,14,0,"plot57",24.51
10,8,10,14,1,"plot57",21.57
10,8,10,15,0,"plot57",23.1033333333333
10,8,10,15,1,"plot57",25.96
10,8,10,16,0,"plot57",26.1533333333333
10,8,10,16,1,"plot57",26.09
10,8,10,17,0,"plot57",26.4066666666667
10,8,10,17,1,"plot57",25.71
10,8,10,18,0,"plot57",25.9566666666667
10,8,10,18,1,"plot57",25.97
10,8,10,19,0,"plot57",25.9466666666667
10,8,10,19,1,"plot57",26.4233333333333
10,8,10,20,0,"plot57",26.0133333333333
10,8,10,20,1,"plot57",25.7333333333333
10,8,10,21,0,"plot57",24.1466666666667
10,8,10,21,1,"plot57",22.5366666666667
10,8,10,22,0,"plot57",22.6833333333333
10,8,10,22,1,"plot57",24.23
10,8,10,23,0,"plot57",25.06
10,8,10,23,1,"plot57",26.4433333333333
10,8,10,24,0,"plot57",26.9366666666667
10,8,10,24,1,"plot57",27.45
10,8,10,25,0,"plot57",27.2166666666667
10,8,10,25,1,"plot57",27.9866666666667
10,8,10,26,0,"plot57",27.0066666666667
10,8,10,26,1,"plot57",25.17
10,8,10,27,0,"plot57",21.3033333333333
10,8,10,27,1,"plot57",18.88
10,8,10,28,0,"plot57",20.6166666666667
10,8,10,28,1,"plot57",21.34
10,8,10,29,0,"plot57",22.2666666666667
10,8,10,29,1,"plot57",21.6766666666667
10,8,10,30,0,"plot57",20.6833333333333
10,8,10,30,1,"plot57",21.6733333333333
10,8,10,31,0,"plot57",22.3233333333333
10,8,10,31,1,"plot57",23.5233333333333
10,8,10,32,0,"plot57",26.51
10,8,10,32,1,"plot57",26.82
10,8,10,33,0,"plot57",26.9766666666667
10,8,10,33,1,"plot57",27.2
10,8,10,34,0,"plot57",27.0333333333333
10,8,10,34,1,"plot57",27.1066666666667
10,8,10,35,0,"plot57",26.1033333333333
10,8,10,35,1,"plot57",26.29
10,8,10,36,0,"plot57",25.3866666666667
10,8,10,36,1,"plot57",23.7066666666667
10,8,10,37,0,"plot57",21.38
10,8,10,37,1,"plot57",20.9266666666667
10,8,10,38,0,"plot57",18.5566666666667
10,8,10,38,1,"plot57",17.2333333333333
10,8,10,39,0,"plot57",14.4033333333333
10,8,10,39,1,"plot57",15.6066666666667
10,8,10,40,0,"plot57",18.4233333333333
10,8,10,40,1,"plot57",21.4366666666667
10,8,10,41,0,"plot57",23.4
10,8,10,41,1,"plot57",24.0466666666667
10,8,10,42,0,"plot57",25.1333333333333
10,8,10,42,1,"plot57",27.0166666666667
10,8,10,43,0,"plot57",26.9233333333333
10,8,10,43,1,"plot57",27.92
10,8,10,44,0,"plot57",28.5233333333333
10,8,10,44,1,"plot57",27.5366666666667
10,8,10,45,0,"plot57",24.17
10,8,10,45,1,"plot57",24.2633333333333
10,8,10,46,0,"plot57",24.4533333333333
10,8,10,46,1,"plot57",21.8066666666667
10,8,10,47,0,"plot57",12.9633333333333
10,8,10,47,1,"plot57",17.2733333333333
10,8,10,48,0,"plot57",15.0066666666667
10,8,10,48,1,"plot57",12.73
10,8,10,49,0,"plot57",9.23
10,8,10,49,1,"plot57",8.16
10,8,10,50,0,"plot57",14.5033333333333
10,8,10,50,1,"plot57",19.39
10,8,10,51,0,"plot57",14.5033333333333
10,8,10,51,1,"plot57",20.4
10,8,10,52,0,"plot57",18.8533333333333
10,8,10,52,1,"plot57",12.93
10,8,10,53,0,"plot57",13.2166666666667
10,8,10,53,1,"plot57",10.74
10,8,10,54,0,"plot57",10.5333333333333
10,8,10,54,1,"plot57",8.75333333333333
10,8,10,55,0,"plot57",12.9333333333333
10,8,10,55,1,"plot57",14.6966666666667
10,8,10,56,0,"plot57",10.4666666666667
10,8,10,56,1,"plot57",9.9
10,8,10,57,0,"plot57",10.9233333333333
10,8,10,57,1,"plot57",9.73333333333333
10,8,10,58,0,"plot57",8.61
10,8,10,58,1,"plot57",7.50333333333333
10,8,10,59,0,"plot57",6.84666666666667
10,8,10,59,1,"plot57",6.43666666666667
10,8,11,0,0,"plot57",6.21666666666667
10,8,11,0,1,"plot57",6.27
10,8,11,1,0,"plot57",6.3
10,8,11,1,1,"plot57",6.79333333333333
10,8,11,2,0,"plot57",7.31333333333333
10,8,11,2,1,"plot57",8.39666666666667
10,8,11,3,0,"plot57",9.41
10,8,11,3,1,"plot57",9.87666666666667
10,8,11,4,0,"plot57",11.15
10,8,11,4,1,"plot57",14.5
10,8,11,5,0,"plot57",17.8033333333333
10,8,11,5,1,"plot57",15.03
10,8,11,6,0,"plot57",13.82
10,8,11,6,1,"plot57",15.89
10,8,11,7,0,"plot57",18.6466666666667
10,8,11,7,1,"plot57",16.6333333333333
10,8,11,8,0,"plot57",12.3766666666667
10,8,11,8,1,"plot57",10.1733333333333
10,8,11,9,0,"plot57",7.48333333333333
10,8,11,9,1,"plot57",6.6
10,8,11,10,0,"plot57",6.48333333333333
10,8,11,10,1,"plot57",6.69333333333333
10,8,11,11,0,"plot57",6.9
10,8,11,11,1,"plot57",7.32333333333333
10,8,11,12,0,"plot57",7.41333333333333
10,8,11,12,1,"plot57",7.44
10,8,11,13,0,"plot57",7.43
10,8,11,13,1,"plot57",7.38666666666667
10,8,11,14,0,"plot57",7.23333333333333
10,8,11,14,1,"plot57",7.3
10,8,11,15,0,"plot57",7.4
10,8,11,15,1,"plot57",7.44
10,8,11,16,0,"plot57",7.47
10,8,11,16,1,"plot57",7.52666666666667
10,8,11,17,0,"plot57",7.51333333333333
10,8,11,17,1,"plot57",7.66666666666667
10,8,11,18,0,"plot57",7.78
10,8,11,18,1,"plot57",8.06
10,8,11,19,0,"plot57",8.21333333333333
10,8,11,19,1,"plot57",8.40333333333333
10,8,11,20,0,"plot57",8.19
10,8,11,20,1,"plot57",7.93666666666667
10,8,11,21,0,"plot57",8.04
10,8,11,21,1,"plot57",8.38666666666667
10,8,11,22,0,"plot57",8.63333333333333
10,8,11,22,1,"plot57",8.75666666666667
10,8,11,23,0,"plot57",8.66
10,8,11,23,1,"plot57",8.37666666666667
10,8,11,24,0,"plot57",8.05666666666667
10,8,11,24,1,"plot57",7.93666666666667
10,8,11,25,0,"plot57",7.85333333333333
10,8,11,25,1,"plot57",7.95
10,8,11,26,0,"plot57",8.14666666666667
10,8,11,26,1,"plot57",8.11666666666667
10,8,11,27,0,"plot57",8.4
10,8,11,27,1,"plot57",9.02666666666667
10,8,11,28,0,"plot57",9.28
10,8,11,28,1,"plot57",9.43
10,8,11,29,0,"plot57",8.61
10,8,11,29,1,"plot57",9.01666666666667
10,8,11,30,0,"plot57",8.59333333333333
10,8,11,30,1,"plot57",8.35
10,8,11,31,0,"plot57",8.69666666666667
10,8,11,31,1,"plot57",8.9
10,8,11,32,0,"plot57",8.94
10,8,11,32,1,"plot57",8.70333333333333
10,8,11,33,0,"plot57",8.45
10,8,11,33,1,"plot57",8.22666666666667
10,8,11,34,0,"plot57",7.84333333333333
10,8,11,34,1,"plot57",7.79666666666667
10,8,11,35,0,"plot57",7.99
10,8,11,35,1,"plot57",7.97
10,8,11,36,0,"plot57",8.00666666666667
10,8,11,36,1,"plot57",8.12666666666667
10,8,11,37,0,"plot57",8.18
10,8,11,37,1,"plot57",8.11
10,8,11,38,0,"plot57",8.37666666666667
10,8,11,38,1,"plot57",8.44666666666667
10,8,11,39,0,"plot57",8.52333333333333
10,8,11,39,1,"plot57",8.43333333333333
10,8,11,40,0,"plot57",8.40666666666667
10,8,11,40,1,"plot57",8.37666666666667
10,8,11,41,0,"plot57",8.28333333333333
10,8,11,41,1,"plot57",8.10666666666667
10,8,11,42,0,"plot57",7.85333333333333
10,8,11,42,1,"plot57",7.31333333333333
10,8,11,43,0,"plot57",7.05333333333333
10,8,11,43,1,"plot57",7.14666666666667
10,8,11,44,0,"plot57",7.21333333333333
10,8,11,44,1,"plot57",7.10666666666667
10,8,11,45,0,"plot57",7.09
10,8,11,45,1,"plot57",6.90333333333333
10,8,11,46,0,"plot57",6.72333333333333
10,8,11,46,1,"plot57",6.67666666666667
10,8,11,47,0,"plot57",6.61
10,8,11,47,1,"plot57",6.63
10,8,11,48,0,"plot57",6.71
10,8,11,48,1,"plot57",6.55666666666667
10,8,11,49,0,"plot57",6.45666666666667
10,8,11,49,1,"plot57",6.51
10,8,11,50,0,"plot57",6.71666666666667
10,8,11,50,1,"plot57",7.00666666666667
10,8,11,51,0,"plot57",7.27666666666667
10,8,11,51,1,"plot57",7.54666666666667
10,8,11,52,0,"plot57",7.67333333333333
10,8,11,52,1,"plot57",7.93
10,8,11,53,0,"plot57",8.23666666666667
10,8,11,53,1,"plot57",8.41
10,8,11,54,0,"plot57",8.69333333333333
10,8,11,54,1,"plot57",8.92666666666667
10,8,11,55,0,"plot57",8.97333333333333
10,8,11,55,1,"plot57",8.73333333333333
10,8,11,56,0,"plot57",8.24
10,8,11,56,1,"plot57",7.66
10,8,11,57,0,"plot57",7.23333333333333
10,8,11,57,1,"plot57",7.01666666666667
10,8,11,58,0,"plot57",6.93666666666667
10,8,11,58,1,"plot57",6.91333333333333
10,8,11,59,0,"plot57",7
10,8,11,59,1,"plot57",7.10666666666667
10,8,12,0,0,"plot57",7.34666666666667
10,8,12,0,1,"plot57",7.57333333333333
10,8,12,1,0,"plot57",7.75
10,8,12,1,1,"plot57",7.84
10,8,12,2,0,"plot57",8.00666666666667
10,8,12,2,1,"plot57",8.23333333333333
10,8,12,3,0,"plot57",9.18666666666667
10,8,12,3,1,"plot57",11.9233333333333
10,8,12,4,0,"plot57",14.2633333333333
10,8,12,4,1,"plot57",15.1566666666667
10,8,12,5,0,"plot57",14.9466666666667
10,8,12,5,1,"plot57",14.1333333333333
10,8,12,6,0,"plot57",14.1366666666667
10,8,12,6,1,"plot57",16.5766666666667
10,8,12,7,0,"plot57",19.8866666666667
10,8,12,7,1,"plot57",23.4833333333333
10,8,12,8,0,"plot57",27.5266666666667
10,8,12,8,1,"plot57",29.73
10,8,12,9,0,"plot57",31.96
