"Date","Page","Species","Plot","Tag","Stms","Fl_straight","Fl_curled","Fl_done","Q","Note","RecordID"
2020-08-06,98,"Campanula rotundifolia",22,1686,NA,0,0,1,"","",21139
2020-08-06,98,"Campanula rotundifolia",22,1688,NA,0,0,2,"","",21140
2020-08-06,98,"Campanula rotundifolia",22,1721,NA,0,0,1,"","",21141
2020-08-06,98,"Campanula rotundifolia",22,1752,NA,0,0,1,"","",21142
2020-08-06,98,"Campanula rotundifolia",22,1753,NA,0,0,1,"","",21143
2020-08-06,98,"Campanula rotundifolia",22,1814,NA,0,0,1,"","",21145
2020-08-06,98,"Campanula rotundifolia",23,1677,NA,0,0,1,"","",21146
2020-08-06,98,"Campanula rotundifolia",23,1773,NA,0,0,1,"","",21147
2020-08-06,98,"Campanula rotundifolia",25,1560,NA,NA,NA,NA,"","no plant; collected",21148
2020-08-06,98,"Campanula rotundifolia",25,1569,NA,NA,NA,NA,"","(unattached is 2;1;0;1)",21149
2020-08-06,98,"Campanula rotundifolia",28,1867,NA,0,0,2,"","OUTSIDE SW",21151
2020-08-06,98,"Campanula rotundifolia",29,1750,NA,0,0,1,"","",21152
2020-08-06,98,"Campanula rotundifolia",31,1564,0,0,0,6,"","might be 1564; ; 1502+1564 records merged SN Jan 2021",21153
2020-08-06,98,"Campanula rotundifolia",31,1510,0,0,0,6,"","; is 1507; collected; 1510+1507 records merged SN Jan 2021",21154
2020-08-06,99,"Campanula rotundifolia",31,1527,NA,0,0,2,"","",21156
2020-08-06,99,"Campanula rotundifolia",31,1530,NA,0,0,2,"","",21157
2020-08-06,99,"Campanula rotundifolia",31,1544,NA,0,0,1,"","",21158
2020-08-06,99,"Campanula rotundifolia",31,1589,NA,0,0,2,"","",21160
2020-08-06,99,"Campanula rotundifolia",31,1631,NA,0,0,1,"","",21161
2020-08-06,99,"Campanula rotundifolia",32,1543,NA,0,0,1,"","",21162
2020-08-06,99,"Campanula rotundifolia",32,1546,NA,NA,NA,NA,"","can't find; no tag; grazed?",21163
2020-08-06,99,"Campanula rotundifolia",32,1554,NA,0,0,0,"","grazed",21164
2020-08-06,99,"Campanula rotundifolia",32,1595,NA,0,0,0,"","grazed",21165
2020-08-06,99,"Campanula rotundifolia",32,1614,NA,NA,NA,NA,"","grazed",21166
2020-08-06,99,"Campanula rotundifolia",32,1618,NA,6,1,8,"","1 done today",21167
2020-08-06,99,"Campanula rotundifolia",32,1627,NA,0,0,2,"","",21168
2020-08-06,99,"Campanula rotundifolia",32,1635,NA,NA,NA,NA,"","can't find; no tag; grazed?",21169
2020-08-06,99,"Campanula rotundifolia",32,1649,NA,0,0,1,"","",21170
2020-08-06,99,"Campanula rotundifolia",32,1651,0,0,0,0,"","grazed and collected; 1651+1672 records merged SN Jan 2021",21171
2020-08-06,99,"Campanula rotundifolia",32,1676,2,1,1,3,"","purple stigma",21172
2020-08-06,99,"Campanula rotundifolia",32,1696,NA,0,0,4,"","",21173
2020-08-06,99,"Campanula rotundifolia",32,1707,NA,0,0,1,"","",21174
2020-08-06,99,"Campanula rotundifolia",32,1712,NA,0,0,1,"","",21175
2020-08-06,99,"Campanula rotundifolia",32,1731,NA,0,0,0,"","grazed",21176
2020-08-06,99,"Campanula rotundifolia",32,1764,NA,0,0,2,"","",21177
2020-08-06,99,"Campanula rotundifolia",32,1768,NA,0,0,2,"","",21178
2020-08-06,99,"Campanula rotundifolia",32,1778,NA,0,0,1,"","",21179
2020-08-06,99,"Campanula rotundifolia",32,1802,NA,0,0,1,"","",21180
2020-08-06,99,"Campanula rotundifolia",32,1803,NA,0,0,2,"","",21181
2020-08-06,99,"Campanula rotundifolia",32,1804,NA,0,0,1,"","",21182
2020-08-06,99,"Campanula rotundifolia",32,1819,NA,NA,NA,NA,"","found loose; collected",21183
2020-08-06,99,"Campanula rotundifolia",32,1866,NA,NA,NA,NA,"","found loose; collected",21184
2020-08-06,99,"Campanula rotundifolia",32,1879,NA,0,0,1,"x","tag is 1879; improve",21185
2020-08-06,99,"Campanula rotundifolia",33,1503,NA,0,0,0,"","grazed",21186
2020-08-06,100,"Campanula rotundifolia",33,1508,NA,0,0,0,"","grazed",21187
2020-08-06,100,"Campanula rotundifolia",33,1516,NA,0,0,4,"","",21188
2020-08-06,100,"Campanula rotundifolia",33,1518,NA,0,0,4,"","",21189
2020-08-06,100,"Campanula rotundifolia",33,1521,NA,0,0,4,"","1pv",21190
2020-08-06,100,"Campanula rotundifolia",33,1555,0,0,0,1,"","2 stems grazed; grazed; 1528+1555 records merged SN Jan 2021",21191
2020-08-06,100,"Campanula rotundifolia",33,1529,NA,0,0,5,"","grazed",21192
2020-08-06,100,"Campanula rotundifolia",33,1540,1,0,0,4,"","",21193
2020-08-06,100,"Campanula rotundifolia",33,1547,NA,0,0,3,"","",21194
2020-08-06,100,"Campanula rotundifolia",33,1550,NA,0,0,3,"","",21195
2020-08-06,100,"Campanula rotundifolia",33,1558,2,0,0,6,"","",21198
2020-08-06,100,"Campanula rotundifolia",33,1576,NA,0,0,1,"","",21199
2020-08-06,100,"Campanula rotundifolia",33,1578,NA,0,0,0,"","grazed",21200
2020-08-06,100,"Campanula rotundifolia",33,1593,NA,0,0,2,"","1 stem counted",21201
2020-08-06,100,"Campanula rotundifolia",33,1602,NA,NA,NA,NA,"","unattached and collected",21202
2020-08-06,100,"Campanula rotundifolia",33,1616,NA,0,0,1,"","only 1 stem",21203
2020-08-06,100,"Campanula rotundifolia",33,1617,NA,0,0,1,"","",21204
2020-08-06,100,"Campanula rotundifolia",33,1634,1,1,0,6,"","",21205
2020-08-06,100,"Campanula rotundifolia",33,1640,1,1,0,1,"x","check old records",21206
2020-08-06,100,"Campanula rotundifolia",33,1641,NA,0,0,1,"","grazed; [manually changed based on subsq. records jan 16 2021]",21207
2020-08-06,100,"Campanula rotundifolia",33,1642,NA,0,0,2,"","uprooted; tag collected",21208
2020-08-06,100,"Campanula rotundifolia",33,1702,NA,0,0,1,"","",21209
2020-08-06,100,"Campanula rotundifolia",33,1704,3,3,2,3,"x","check old datasheets; 1pv soon",21210
2020-08-06,100,"Campanula rotundifolia",33,1719,NA,0,0,2,"","2pv",21211
2020-08-06,100,"Campanula rotundifolia",33,1788,NA,0,0,1,"","grazed; 1 flw stem left",21212
2020-08-06,100,"Campanula rotundifolia",33,1842,NA,0,0,1,"","",21213
2020-08-06,100,"Campanula rotundifolia",34,1723,NA,0,0,1,"","pv",21214
2020-08-06,100,"Campanula rotundifolia",34,1849,NA,0,0,1,"","pv",21215
2020-08-06,100,"Campanula rotundifolia",41,1745,NA,0,0,1,"","",21216
2020-08-06,100,"Campanula rotundifolia",42,1583,NA,0,0,1,"","",21217
2020-08-06,101,"Campanula rotundifolia",42,1726,NA,0,0,1,"","",21218
2020-08-06,101,"Campanula rotundifolia",42,1748,NA,0,0,1,"","",21219
2020-08-06,101,"Campanula rotundifolia",42,1754,NA,0,0,2,"","",21220
2020-08-06,101,"Campanula rotundifolia",42,1769,NA,0,0,1,"","",21221
2020-08-06,101,"Campanula rotundifolia",42,1770,NA,NA,NA,NA,"","can't find",21222
2020-08-06,101,"Campanula rotundifolia",42,1777,NA,0,0,2,"","",21223
2020-08-06,101,"Campanula rotundifolia",42,1827,NA,0,0,1,"","",21224
2020-08-06,101,"Campanula rotundifolia",43,1572,NA,NA,NA,NA,"","tag loop broke; collcted; no plant",21225
2020-08-06,101,"Campanula rotundifolia",43,1644,NA,NA,NA,NA,"","collected",21226
2020-08-06,101,"Campanula rotundifolia",43,1713,NA,0,0,1,"","",21227
2020-08-06,101,"Campanula rotundifolia",43,1743,1,1,0,1,"","",21228
2020-08-06,101,"Campanula rotundifolia",43,1761,NA,0,0,3,"","",21229
2020-08-06,101,"Campanula rotundifolia",43,1762,NA,0,0,2,"","",21230
2020-08-06,101,"Campanula rotundifolia",44,1604,2,0,0,5,"","",21231
2020-08-06,101,"Campanula rotundifolia",45,1531,NA,0,0,0,"","grazed",21232
2020-08-06,101,"Campanula rotundifolia",45,1571,NA,0,0,2,"","",21233
2020-08-06,101,"Campanula rotundifolia",45,1573,NA,NA,NA,NA,"","unattached and collected; can't find",21234
2020-08-06,101,"Campanula rotundifolia",45,1574,NA,0,0,2,"","",21235
2020-08-06,101,"Campanula rotundifolia",45,1592,NA,2,2,14,"","",21236
2020-08-06,101,"Campanula rotundifolia",45,1600,NA,0,0,1,"x","unattached and reattached; uncertain; 1 stem grazed",21237
2020-08-06,101,"Campanula rotundifolia",45,1601,NA,0,0,6,"","",21238
2020-08-06,101,"Campanula rotundifolia",45,1606,NA,0,0,4,"","",21239
2020-08-06,101,"Campanula rotundifolia",45,1624,3,0,1,7,"","1pv",21240
2020-08-06,101,"Campanula rotundifolia",45,1630,NA,0,0,2,"","",21241
2020-08-06,101,"Campanula rotundifolia",45,1760,NA,0,0,1,"","",21242
2020-08-06,101,"Campanula rotundifolia",45,1874,NA,NA,NA,NA,"","can't find",21243
2020-08-06,101,"Campanula rotundifolia",46,1586,NA,0,0,7,"","1 dropped?",21244
2020-08-06,101,"Campanula rotundifolia",46,1636,NA,0,0,0,"","dropped?",21245
2020-08-06,101,"Campanula rotundifolia",47,1514,1,0,0,1,"x","tag was unattached; uncertain identity",21246
2020-08-06,101,"Campanula rotundifolia",47,1577,NA,0,0,1,"","",21247
2020-08-06,102,"Campanula rotundifolia",47,1587,NA,NA,NA,NA,"","grazed",21248
2020-08-06,102,"Campanula rotundifolia",47,1645,NA,NA,NA,NA,"","can't find",21249
2020-08-06,102,"Campanula rotundifolia",47,1711,NA,NA,NA,NA,"","grazed",21250
2020-08-06,102,"Campanula rotundifolia",47,1720,NA,0,0,1,"","",21251
2020-08-06,102,"Campanula rotundifolia",47,1728,NA,0,0,1,"","",21252
2020-08-06,102,"Campanula rotundifolia",47,1741,NA,NA,NA,NA,"","no plant",21253
2020-08-06,102,"Campanula rotundifolia",47,1749,NA,0,0,1,"","",21254
2020-08-06,102,"Campanula rotundifolia",47,1756,NA,0,0,1,"","",21256
2020-08-06,102,"Campanula rotundifolia",47,1763,NA,0,0,1,"","",21257
2020-08-06,102,"Campanula rotundifolia",47,1765,NA,0,0,1,"","",21258
2020-08-06,102,"Campanula rotundifolia",47,1766,NA,0,0,1,"","on E boundary",21259
2020-08-06,102,"Campanula rotundifolia",48,1535,NA,0,0,15,"","",21261
2020-08-06,102,"Campanula rotundifolia",49,1551,NA,0,0,14,"","",21262
2020-08-06,102,"Campanula rotundifolia",49,1621,NA,0,0,4,"","",21263
2020-08-06,102,"Campanula rotundifolia",50,1501,NA,0,0,2,"","",21264
2020-08-06,102,"Campanula rotundifolia",50,1505,NA,0,0,4,"","",21265
2020-08-06,102,"Campanula rotundifolia",50,1538,NA,0,0,1,"","",21267
2020-08-06,102,"Campanula rotundifolia",50,1581,NA,0,0,0,"","nothing visibl",21268
2020-08-06,102,"Campanula rotundifolia",50,1585,NA,2,0,4,"","Bombus visit and leave far away",21269
2020-08-06,102,"Campanula rotundifolia",50,1615,NA,0,0,3,"","",21270
2020-08-06,102,"Campanula rotundifolia",50,1628,NA,0,0,5,"","",21271
2020-08-06,102,"Campanula rotundifolia",50,1647,NA,0,0,0,"","grazed",21272
2020-08-06,102,"Campanula rotundifolia",50,1714,NA,0,0,1,"","",21273
2020-08-06,102,"Campanula rotundifolia",50,1757,2,0,3,3,"","",21274
2020-08-06,102,"Campanula rotundifolia",50,1771,NA,0,0,1,"","",21275
2020-08-06,102,"Campanula rotundifolia",50,1811,NA,0,0,1,"","",21276
2020-08-06,102,"Campanula rotundifolia",51,1868,NA,NA,NA,NA,"","gone",21277
2020-08-06,102,"Campanula rotundifolia",52,1872,NA,NA,NA,NA,"","no plant",21278
2020-08-06,102,"Campanula rotundifolia",53,1523,NA,0,0,1,"","",21279
2020-08-06,103,"Campanula rotundifolia",53,1524,NA,0,0,4,"","pv",21280
2020-08-06,103,"Campanula rotundifolia",53,1542,NA,0,0,4,"","",21281
2020-08-06,103,"Campanula rotundifolia",53,1556,NA,0,0,1,"","",21282
2020-08-06,103,"Campanula rotundifolia",53,1584,NA,0,0,3,"","",21283
2020-08-06,103,"Campanula rotundifolia",53,1626,NA,0,0,1,"","",21284
2020-08-06,103,"Campanula rotundifolia",53,1648,NA,0,0,1,"","",21285
2020-08-06,103,"Campanula rotundifolia",53,1650,NA,0,0,1,"","brown",21286
2020-08-06,103,"Campanula rotundifolia",53,1664,NA,0,0,2,"","",21287
2020-08-06,103,"Campanula rotundifolia",53,1706,NA,0,0,1,"","",21288
2020-08-06,103,"Campanula rotundifolia",53,1708,NA,0,0,1,"","",21289
2020-08-06,103,"Campanula rotundifolia",53,1733,NA,0,0,2,"","",21290
2020-08-06,103,"Campanula rotundifolia",53,1737,NA,0,0,1,"","",21291
2020-08-06,103,"Campanula rotundifolia",53,1740,NA,1,0,1,"","",21292
2020-08-06,103,"Campanula rotundifolia",53,1747,NA,0,0,2,"","",21293
2020-08-06,103,"Campanula rotundifolia",53,1846,NA,0,0,1,"","",21294
2020-08-06,103,"Campanula rotundifolia",53,1851,NA,0,0,1,"","",21295
2020-08-06,103,"Campanula rotundifolia",53,1863,NA,1,0,1,"","",21296
2020-08-06,103,"Campanula rotundifolia",61,1662,NA,0,0,1,"","OUTSIDE NW",21297
2020-08-06,103,"Campanula rotundifolia",64,1674,NA,1,1,2,"","",21299
2020-08-06,103,"Campanula rotundifolia",68,1539,NA,0,0,0,"","brown and out?",21300
2020-08-06,103,"Campanula rotundifolia",68,1545,NA,0,0,0,"","dropped",21301
2020-08-06,103,"Campanula rotundifolia",68,1622,NA,0,0,2,"","",21302
2020-08-06,103,"Campanula rotundifolia",68,1670,2,0,0,2,"","",21303
2020-08-06,103,"Campanula rotundifolia",69,1877,NA,0,0,1,"","visited although done; OUTSIDE NE",21304
2020-08-06,103,"Campanula rotundifolia",71,1512,NA,0,1,7,"","",21305
2020-08-06,103,"Campanula rotundifolia",71,1520,NA,0,0,12,"","",21306
2020-08-06,103,"Campanula rotundifolia",71,1557,NA,0,0,6,"","1 stem grazed?",21307
2020-08-06,103,"Campanula rotundifolia",71,1567,NA,0,0,7,"","",21308
2020-08-06,103,"Campanula rotundifolia",71,1580,0,0,0,3,"","; ; 1579+1580 records merged SN Jan 2021",21309
2020-08-06,104,"Campanula rotundifolia",74,1599,NA,NA,NA,NA,"","can't find",21311
2020-08-06,104,"Campanula rotundifolia",74,1619,NA,0,0,2,"","",21312
2020-08-06,104,"Campanula rotundifolia",74,1633,NA,0,0,2,"","",21313
2020-08-06,104,"Campanula rotundifolia",74,1638,NA,0,0,1,"","1 stem grazed",21314
2020-08-06,104,"Campanula rotundifolia",75,1632,NA,0,0,2,"","was grazed [prev.?]",21315
2020-08-06,104,"Campanula rotundifolia",76,1609,NA,0,0,1,"","",21316
2020-08-06,104,"Campanula rotundifolia",77,1666,NA,0,0,2,"","",21317
2020-08-06,104,"Campanula rotundifolia",77,1775,1,0,0,1,"","",21318
2020-08-06,104,"Campanula rotundifolia",78,1603,NA,0,0,2,"","",21319
2020-08-06,104,"Campanula rotundifolia",78,1671,NA,0,0,2,"","",21320
2020-08-06,104,"Campanula rotundifolia",78,1710,NA,0,0,1,"","mc/3pv",21321
2020-08-06,104,"Campanula rotundifolia",81,1767,NA,0,0,1,"","pv",21322
2020-08-06,104,"Campanula rotundifolia",81,1781,NA,NA,NA,NA,"","grazed; uprooted and collected",21323
2020-08-06,104,"Campanula rotundifolia",81,1799,NA,0,0,1,"","pv",21324
2020-08-06,104,"Campanula rotundifolia",81,1815,NA,0,0,1,"","1pv",21325
2020-08-06,104,"Campanula rotundifolia",81,1838,NA,0,0,1,"","",21326
2020-08-06,104,"Campanula rotundifolia",81,1865,NA,0,0,1,"","pv",21327
2020-08-06,104,"Campanula rotundifolia",81,1875,3,1,1,1,"","wide diameter",21328
2020-08-06,104,"Campanula rotundifolia",82,1568,1,0,0,1,"","",21329
2020-08-06,104,"Campanula rotundifolia",82,1780,NA,0,0,2,"","",21330
2020-08-06,104,"Campanula rotundifolia",83,1729,NA,0,0,2,"","",21331
2020-08-06,104,"Campanula rotundifolia",83,1742,NA,0,0,1,"","",21332
2020-08-06,104,"Campanula rotundifolia",83,1746,NA,0,0,1,"","pv",21333
2020-08-06,104,"Campanula rotundifolia",83,1806,NA,0,0,1,"","",21334
2020-08-06,104,"Campanula rotundifolia",83,1809,NA,0,0,1,"","",21335
2020-08-06,104,"Campanula rotundifolia",83,1834,NA,0,0,1,"","",21336
2020-08-06,104,"Campanula rotundifolia",85,1675,NA,0,2,5,"","",21337
2020-08-06,104,"Campanula rotundifolia",85,1779,NA,0,0,2,"","",21338
2020-08-06,104,"Campanula rotundifolia",85,1810,NA,0,0,1,"","",21339
2020-08-06,104,"Campanula rotundifolia",85,1869,NA,0,0,1,"","",21340
2020-08-06,104,"Campanula rotundifolia",86,1623,NA,0,0,1,"","",21341
2020-08-06,105,"Campanula rotundifolia",86,1625,NA,1,1,4,"","",21342
2020-08-06,105,"Campanula rotundifolia",86,1683,3,0,0,3,"","",21343
2020-08-06,105,"Campanula rotundifolia",87,1792,NA,0,1,0,"","pv incl. tomorrow",21344
2020-08-06,105,"Campanula rotundifolia",88,1715,NA,0,0,1,"","",21345
2020-08-10,107,"Campanula rotundifolia",1,1504,2,0,0,4,"x","new purple flower/stem? Wide diameter; check",21346
2020-08-10,107,"Campanula rotundifolia",1,1533,0,0,0,7,"","; ; 1533+1565+1568+1694 records merged SN Jan 2021",21347
2020-08-10,107,"Campanula rotundifolia",1,1548,NA,0,0,2,"","",21348
2020-08-10,107,"Campanula rotundifolia",1,1565,0,0,0,2,"","; 1565+1582 records merged SN Jan 2021",21349
2020-08-10,107,"Campanula rotundifolia",1,1667,NA,0,0,2,"","",21350
2020-08-10,107,"Campanula rotundifolia",1,1724,NA,0,0,2,"","",21351
2020-08-10,107,"Campanula rotundifolia",1,1837,1,0,0,1,"","",21352
2020-08-10,107,"Campanula rotundifolia",1,1854,NA,0,0,2,"","",21353
2020-08-10,107,"Campanula rotundifolia",2,1506,NA,0,0,2,"","",21354
2020-08-10,107,"Campanula rotundifolia",2,1513,NA,0,0,6,"","",21355
2020-08-10,107,"Campanula rotundifolia",2,1570,1,0,0,2,"","",21356
2020-08-10,107,"Campanula rotundifolia",2,1727,NA,0,0,1,"","",21358
2020-08-10,107,"Campanula rotundifolia",3,1541,NA,0,0,3,"","",21359
2020-08-10,107,"Campanula rotundifolia",3,1596,NA,0,0,1,"","",21360
2020-08-10,107,"Campanula rotundifolia",3,1607,1,0,0,1,"","possible bud; previously missed flower is not new",21361
2020-08-10,107,"Campanula rotundifolia",3,1690,NA,0,0,6,"","",21362
2020-08-10,107,"Campanula rotundifolia",3,1691,2,1,0,6,"","2pv tomorrow",21363
2020-08-10,107,"Campanula rotundifolia",3,1692,NA,0,0,3,"","",21364
2020-08-10,107,"Campanula rotundifolia",3,1694,NA,0,0,4,"","",21365
2020-08-10,107,"Campanula rotundifolia",3,1695,NA,0,0,4,"","",21366
2020-08-10,107,"Campanula rotundifolia",3,1698,NA,0,0,7,"","bud",21367
2020-08-10,107,"Campanula rotundifolia",3,1716,NA,0,0,1,"","",21368
2020-08-10,107,"Campanula rotundifolia",3,1830,2,1,0,1,"","",21369
2020-08-10,107,"Campanula rotundifolia",3,1852,NA,0,0,1,"","",21370
2020-08-10,107,"Campanula rotundifolia",5,1605,NA,0,0,4,"","",21371
2020-08-10,107,"Campanula rotundifolia",5,1680,NA,0,0,1,"","",21372
2020-08-10,107,"Campanula rotundifolia",5,1684,NA,0,0,1,"","",21373
2020-08-10,107,"Campanula rotundifolia",5,1738,NA,0,0,0,"","",21374
2020-08-10,107,"Campanula rotundifolia",5,1758,NA,0,0,1,"","",21375
2020-08-10,108,"Campanula rotundifolia",5,1789,NA,0,0,2,"","",21376
2020-08-10,108,"Campanula rotundifolia",5,1871,NA,0,0,0,"","",21377
2020-08-10,108,"Campanula rotundifolia",6,1515,NA,0,0,1,"","",21378
2020-08-10,108,"Campanula rotundifolia",6,1526,NA,0,0,1,"","grazed; is 1563?",21379
2020-08-10,108,"Campanula rotundifolia",6,1563,NA,0,0,7,"","grazed/dropped seeds",21380
2020-08-10,108,"Campanula rotundifolia",6,1689,NA,0,0,1,"","",21381
2020-08-10,108,"Campanula rotundifolia",8,1639,NA,0,0,17,"","",21382
2020-08-10,108,"Campanula rotundifolia",9,1661,NA,NA,NA,NA,"","found unattachd; collected",21384
2020-08-10,108,"Campanula rotundifolia",9,1783,NA,0,0,2,"","",21385
2020-08-10,108,"Campanula rotundifolia",10,1525,NA,0,0,1,"","",21386
2020-08-10,108,"Campanula rotundifolia",11,1836,1,2,1,1,"","",21387
2020-08-10,108,"Campanula rotundifolia",13,1699,NA,0,0,2,"","",21388
2020-08-10,108,"Campanula rotundifolia",16,1663,NA,0,0,1,"","",21389
2020-08-10,108,"Campanula rotundifolia",16,1774,NA,0,0,1,"","",21390
2020-08-10,108,"Campanula rotundifolia",17,1594,NA,0,0,6,"","",21391
2020-08-10,108,"Campanula rotundifolia",17,1681,NA,0,0,1,"","",21392
2020-08-10,108,"Campanula rotundifolia",18,1655,NA,1,0,9,"","1 done today",21395
2020-08-10,108,"Campanula rotundifolia",18,1665,NA,0,0,1,"","",21396
2020-08-10,108,"Campanula rotundifolia",18,1673,3,1,0,7,"","1 done today",21397
2020-08-10,108,"Campanula rotundifolia",18,1685,NA,0,0,2,"","",21398
2020-08-10,108,"Campanula rotundifolia",18,1687,NA,NA,NA,NA,"","tag found outside plot; collected",21399
2020-08-10,108,"Campanula rotundifolia",18,1697,NA,0,0,2,"","",21400
2020-08-10,108,"Campanula rotundifolia",18,1703,NA,0,0,3,"","",21401
2020-08-10,108,"Campanula rotundifolia",18,1725,0,0,0,2,"","; 1575+1725 records merged SN Jan 2021",21402
2020-08-10,108,"Campanula rotundifolia",18,1808,NA,0,0,1,"","",21403
2020-08-10,108,"Campanula rotundifolia",20,1772,NA,0,0,1,"","",21405
2020-08-10,108,"Campanula rotundifolia",20,1797,NA,0,0,1,"","",21406
2020-08-10,109,"Campanula rotundifolia",20,1800,NA,0,0,1,"","",21407
2020-08-10,109,"Campanula rotundifolia",21,1845,NA,0,0,2,"","",21408
2020-08-10,109,"Campanula rotundifolia",21,1862,NA,0,1,0,"","",21409
2020-08-10,109,"Campanula rotundifolia",22,1608,NA,0,0,2,"","",21410
2020-08-10,109,"Campanula rotundifolia",22,1643,NA,0,0,2,"","",21411
2020-08-10,109,"Campanula rotundifolia",22,1784,5,0,0,6,"","collected; is 1784; merged/merge with 1656; 1656+1784 records merged SN Jan 2021",21412
2020-08-10,109,"Campanula rotundifolia",22,1659,NA,0,0,1,"","",21413
2020-08-10,109,"Campanula rotundifolia",22,1682,NA,0,0,2,"","",21414
2020-08-10,109,"Campanula rotundifolia",22,1688,NA,0,0,2,"","",21415
2020-08-10,109,"Campanula rotundifolia",22,1721,NA,0,0,1,"","",21416
2020-08-10,109,"Campanula rotundifolia",22,1752,NA,0,0,1,"","",21417
2020-08-10,109,"Campanula rotundifolia",22,1753,NA,0,0,1,"","",21418
2020-08-10,109,"Campanula rotundifolia",22,1814,NA,0,0,1,"","",21420
2020-08-10,109,"Campanula rotundifolia",23,1677,NA,0,0,1,"","",21421
2020-08-10,109,"Campanula rotundifolia",23,1709,NA,0,0,1,"","",21422
2020-08-10,109,"Campanula rotundifolia",23,1759,NA,0,0,1,"","",21423
2020-08-10,109,"Campanula rotundifolia",23,1773,NA,0,0,1,"","",21424
2020-08-10,109,"Campanula rotundifolia",27,1744,NA,0,0,0,"","grazed",21425
2020-08-10,109,"Campanula rotundifolia",27,1785,2,1,0,1,"","",21426
2020-08-10,109,"Campanula rotundifolia",27,1840,NA,0,0,1,"","",21427
2020-08-10,109,"Campanula rotundifolia",28,1867,NA,0,0,2,"","OUTSIDE SW",21428
2020-08-10,109,"Campanula rotundifolia",29,1750,2,0,0,2,"","",21429
2020-08-10,109,"Campanula rotundifolia",31,1564,0,0,0,5,"","; ; 1502+1564 records merged SN Jan 2021",21430
2020-08-10,109,"Campanula rotundifolia",31,1510,0,0,0,6,"","; 1510+1507 records merged SN Jan 2021",21431
2020-08-10,109,"Campanula rotundifolia",31,1527,NA,0,0,2,"","",21432
2020-08-10,109,"Campanula rotundifolia",31,1530,NA,0,0,2,"","",21433
2020-08-10,109,"Campanula rotundifolia",31,1544,NA,0,0,1,"","",21434
2020-08-10,109,"Campanula rotundifolia",31,1631,NA,0,0,1,"","",21436
2020-08-10,110,"Campanula rotundifolia",32,1554,NA,0,0,0,"","grazed",21438
2020-08-10,110,"Campanula rotundifolia",32,1595,NA,0,0,2,"","1 stem grazed",21439
2020-08-10,110,"Campanula rotundifolia",32,1618,NA,0,0,17,"","pv",21441
2020-08-10,110,"Campanula rotundifolia",32,1627,NA,0,0,2,"","",21442
2020-08-10,110,"Campanula rotundifolia",32,1649,NA,0,0,1,"","",21444
2020-08-10,110,"Campanula rotundifolia",32,1676,2,0,0,5,"","",21445
2020-08-10,110,"Campanula rotundifolia",32,1696,2,0,1,4,"","",21446
2020-08-10,110,"Campanula rotundifolia",32,1707,NA,0,0,1,"","",21447
2020-08-10,110,"Campanula rotundifolia",32,1712,NA,0,0,1,"","",21448
2020-08-10,110,"Campanula rotundifolia",32,1764,NA,0,0,2,"","",21450
2020-08-10,110,"Campanula rotundifolia",32,1768,NA,0,0,2,"","",21451
2020-08-10,110,"Campanula rotundifolia",32,1778,NA,0,0,1,"","",21452
2020-08-10,110,"Campanula rotundifolia",32,1801,NA,0,0,1,"","",21453
2020-08-10,110,"Campanula rotundifolia",32,1802,NA,0,0,1,"","",21454
2020-08-10,110,"Campanula rotundifolia",32,1803,NA,0,0,2,"","",21455
2020-08-10,110,"Campanula rotundifolia",32,1804,NA,0,0,1,"","",21456
2020-08-10,110,"Campanula rotundifolia",32,1812,NA,0,0,1,"","",21457
2020-08-10,110,"Campanula rotundifolia",32,1828,NA,0,0,1,"","",21458
2020-08-10,110,"Campanula rotundifolia",32,1855,NA,0,0,2,"","",21459
2020-08-10,110,"Campanula rotundifolia",32,1879,NA,0,0,1,"","bud",21460
2020-08-10,110,"Campanula rotundifolia",33,1503,NA,0,0,0,"","",21461
2020-08-10,110,"Campanula rotundifolia",33,1516,NA,0,0,4,"","",21462
2020-08-10,110,"Campanula rotundifolia",33,1518,NA,0,0,4,"","",21463
2020-08-10,110,"Campanula rotundifolia",33,1521,4,1,0,5,"","",21464
2020-08-10,110,"Campanula rotundifolia",33,1555,0,0,0,2,"","; not new; missed prior; improve; 1528+1555 records merged SN Jan 2021",21465
2020-08-10,110,"Campanula rotundifolia",33,1529,NA,0,0,5,"","",21466
2020-08-10,110,"Campanula rotundifolia",33,1540,1,0,0,4,"","",21467
2020-08-10,110,"Campanula rotundifolia",33,1547,NA,0,0,3,"","",21468
2020-08-10,111,"Campanula rotundifolia",33,1550,NA,0,0,3,"","",21469
2020-08-10,111,"Campanula rotundifolia",33,1558,NA,0,0,6,"","",21472
2020-08-10,111,"Campanula rotundifolia",33,1576,NA,0,0,1,"","",21473
2020-08-10,111,"Campanula rotundifolia",33,1578,NA,0,0,0,"","grazed",21474
2020-08-10,111,"Campanula rotundifolia",33,1593,NA,0,0,2,"","",21475
2020-08-10,111,"Campanula rotundifolia",33,1616,NA,0,0,1,"","",21476
2020-08-10,111,"Campanula rotundifolia",33,1617,NA,0,0,1,"","",21477
2020-08-10,111,"Campanula rotundifolia",33,1634,1,1,1,7,"","",21478
2020-08-10,111,"Campanula rotundifolia",33,1640,NA,0,0,2,"","",21479
2020-08-10,111,"Campanula rotundifolia",33,1641,1,1,0,1,"x","prev. was mistake; prev. should be 0;0;1; improve",21480
